ANO;CODIGO_LOCALIDAD;NOMBRE_LOCALIDAD;SEXO;EDAD;ORDEN_MCV;CURSODEVIDA;ORDEN_GRUPO_EDAD;GRUPOEDAD;POBLACION_7
2007;3;Santa Fe;Hombres;4;1;Primera Infancia;1;0 a 4;857
2007;3;Santa Fe;Hombres;5;1;Primera Infancia;2;5 a 9;904
2007;3;Santa Fe;Hombres;6;2;Infancia;2;5 a 9;853
2007;3;Santa Fe;Hombres;7;2;Infancia;2;5 a 9;920
2007;3;Santa Fe;Hombres;8;2;Infancia;2;5 a 9;924
2007;3;Santa Fe;Hombres;9;2;Infancia;2;5 a 9;910
2007;3;Santa Fe;Hombres;10;2;Infancia;3;10 a 14;989
2007;3;Santa Fe;Hombres;11;2;Infancia;3;10 a 14;993
2007;3;Santa Fe;Hombres;12;3;Adolescencia;3;10 a 14;1036
2007;3;Santa Fe;Hombres;13;3;Adolescencia;3;10 a 14;963
2007;3;Santa Fe;Hombres;14;3;Adolescencia;3;10 a 14;917
2007;3;Santa Fe;Hombres;15;3;Adolescencia;4;15 a 19;954
2007;3;Santa Fe;Hombres;16;3;Adolescencia;4;15 a 19;930
2007;3;Santa Fe;Hombres;17;3;Adolescencia;4;15 a 19;903
2007;3;Santa Fe;Hombres;18;4;Juventud;4;15 a 19;958
2007;3;Santa Fe;Hombres;19;4;Juventud;4;15 a 19;957
2007;3;Santa Fe;Hombres;20;4;Juventud;5;20 a 24;905
2007;3;Santa Fe;Hombres;21;4;Juventud;5;20 a 24;896
2007;3;Santa Fe;Hombres;22;4;Juventud;5;20 a 24;932
2007;3;Santa Fe;Hombres;23;4;Juventud;5;20 a 24;910
2007;3;Santa Fe;Hombres;24;4;Juventud;5;20 a 24;937
2007;3;Santa Fe;Hombres;25;4;Juventud;6;25 a 29;977
2007;3;Santa Fe;Hombres;26;4;Juventud;6;25 a 29;920
2007;3;Santa Fe;Hombres;27;4;Juventud;6;25 a 29;882
2007;3;Santa Fe;Hombres;28;4;Juventud;6;25 a 29;825
2007;3;Santa Fe;Hombres;29;5;Adultez;6;25 a 29;837
2007;3;Santa Fe;Hombres;30;5;Adultez;7;30 a 34;775
2007;3;Santa Fe;Hombres;31;5;Adultez;7;30 a 34;743
2007;3;Santa Fe;Hombres;32;5;Adultez;7;30 a 34;709
2007;3;Santa Fe;Hombres;33;5;Adultez;7;30 a 34;702
2007;3;Santa Fe;Hombres;34;5;Adultez;7;30 a 34;653
2007;3;Santa Fe;Hombres;35;5;Adultez;8;35 a 39;710
2007;3;Santa Fe;Hombres;36;5;Adultez;8;35 a 39;665
2007;3;Santa Fe;Hombres;37;5;Adultez;8;35 a 39;671
2007;3;Santa Fe;Hombres;38;5;Adultez;8;35 a 39;674
2007;3;Santa Fe;Hombres;39;5;Adultez;8;35 a 39;659
2007;3;Santa Fe;Hombres;40;5;Adultez;9;40 a 44;660
2007;3;Santa Fe;Hombres;41;5;Adultez;9;40 a 44;631
2007;3;Santa Fe;Hombres;42;5;Adultez;9;40 a 44;635
2007;3;Santa Fe;Hombres;43;5;Adultez;9;40 a 44;595
2007;3;Santa Fe;Hombres;44;5;Adultez;9;40 a 44;600
2007;3;Santa Fe;Hombres;45;5;Adultez;10;45 a 49;611
2007;3;Santa Fe;Hombres;46;5;Adultez;10;45 a 49;554
2007;3;Santa Fe;Hombres;47;5;Adultez;10;45 a 49;574
2007;3;Santa Fe;Hombres;48;5;Adultez;10;45 a 49;558
2007;3;Santa Fe;Hombres;49;5;Adultez;10;45 a 49;526
2007;3;Santa Fe;Hombres;50;5;Adultez;11;50 a 54;535
2007;3;Santa Fe;Hombres;51;5;Adultez;11;50 a 54;509
2007;3;Santa Fe;Hombres;52;5;Adultez;11;50 a 54;499
2007;3;Santa Fe;Hombres;53;5;Adultez;11;50 a 54;468
2007;3;Santa Fe;Hombres;54;5;Adultez;11;50 a 54;432
2007;3;Santa Fe;Hombres;55;5;Adultez;12;55 a 59;424
2007;3;Santa Fe;Hombres;56;5;Adultez;12;55 a 59;368
2007;3;Santa Fe;Hombres;57;5;Adultez;12;55 a 59;383
2007;3;Santa Fe;Hombres;58;5;Adultez;12;55 a 59;322
2007;3;Santa Fe;Hombres;59;5;Adultez;12;55 a 59;357
2007;3;Santa Fe;Hombres;60;6;Vejez;13;60 a 64;334
2007;3;Santa Fe;Hombres;61;6;Vejez;13;60 a 64;286
2007;3;Santa Fe;Hombres;62;6;Vejez;13;60 a 64;289
2007;3;Santa Fe;Hombres;63;6;Vejez;13;60 a 64;273
2007;3;Santa Fe;Hombres;64;6;Vejez;13;60 a 64;264
2007;3;Santa Fe;Hombres;65;6;Vejez;14;65 a 69;251
2007;3;Santa Fe;Hombres;66;6;Vejez;14;65 a 69;243
2007;3;Santa Fe;Hombres;67;6;Vejez;14;65 a 69;206
2007;3;Santa Fe;Hombres;68;6;Vejez;14;65 a 69;184
2007;3;Santa Fe;Hombres;69;6;Vejez;14;65 a 69;192
2007;3;Santa Fe;Hombres;70;6;Vejez;15;70 a 74;172
2007;3;Santa Fe;Hombres;71;6;Vejez;15;70 a 74;159
2007;3;Santa Fe;Hombres;72;6;Vejez;15;70 a 74;143
2007;3;Santa Fe;Hombres;73;6;Vejez;15;70 a 74;166
2007;3;Santa Fe;Hombres;74;6;Vejez;15;70 a 74;155
2007;3;Santa Fe;Hombres;75;6;Vejez;16;75 a 79;149
2007;3;Santa Fe;Hombres;76;6;Vejez;16;75 a 79;104
2007;3;Santa Fe;Hombres;77;6;Vejez;16;75 a 79;102
2007;3;Santa Fe;Hombres;78;6;Vejez;16;75 a 79;127
2007;3;Santa Fe;Hombres;79;6;Vejez;16;75 a 79;83
2007;3;Santa Fe;Hombres;80;6;Vejez;17;80 a 84;94
2007;3;Santa Fe;Hombres;81;6;Vejez;17;80 a 84;76
2007;3;Santa Fe;Hombres;82;6;Vejez;17;80 a 84;70
2007;3;Santa Fe;Hombres;83;6;Vejez;17;80 a 84;61
2007;3;Santa Fe;Hombres;84;6;Vejez;17;80 a 84;49
2007;3;Santa Fe;Hombres;85;6;Vejez;18;85 a 89;33
2007;3;Santa Fe;Hombres;86;6;Vejez;18;85 a 89;33
2007;3;Santa Fe;Hombres;87;6;Vejez;18;85 a 89;26
2007;3;Santa Fe;Hombres;88;6;Vejez;18;85 a 89;20
2007;3;Santa Fe;Hombres;89;6;Vejez;18;85 a 89;19
2007;3;Santa Fe;Hombres;90;6;Vejez;19;90 a 94;7
2007;3;Santa Fe;Hombres;91;6;Vejez;19;90 a 94;14
2007;3;Santa Fe;Hombres;92;6;Vejez;19;90 a 94;6
2007;3;Santa Fe;Hombres;93;6;Vejez;19;90 a 94;8
2007;3;Santa Fe;Hombres;94;6;Vejez;19;90 a 94;7
2007;3;Santa Fe;Hombres;95;6;Vejez;20;95 a 99;2
2007;3;Santa Fe;Hombres;96;6;Vejez;20;95 a 99;5
2007;3;Santa Fe;Hombres;97;6;Vejez;20;95 a 99;3
2007;3;Santa Fe;Hombres;98;6;Vejez;20;95 a 99;3
2007;3;Santa Fe;Hombres;99;6;Vejez;20;95 a 99;6
2007;3;Santa Fe;Hombres;100;6;Vejez;21;100 o mÃ¡s;11
2007;3;Santa Fe;Mujeres;0;1;Primera Infancia;1;0 a 4;816
2007;3;Santa Fe;Mujeres;1;1;Primera Infancia;1;0 a 4;794
2007;3;Santa Fe;Mujeres;2;1;Primera Infancia;1;0 a 4;795
2007;3;Santa Fe;Mujeres;3;1;Primera Infancia;1;0 a 4;777
2007;3;Santa Fe;Mujeres;4;1;Primera Infancia;1;0 a 4;760
2007;3;Santa Fe;Mujeres;5;1;Primera Infancia;2;5 a 9;874
2007;3;Santa Fe;Mujeres;6;2;Infancia;2;5 a 9;813
2007;3;Santa Fe;Mujeres;7;2;Infancia;2;5 a 9;847
2007;3;Santa Fe;Mujeres;8;2;Infancia;2;5 a 9;905
2007;3;Santa Fe;Mujeres;9;2;Infancia;2;5 a 9;843
2007;3;Santa Fe;Mujeres;10;2;Infancia;3;10 a 14;960
2007;3;Santa Fe;Mujeres;11;2;Infancia;3;10 a 14;922
2007;3;Santa Fe;Mujeres;12;3;Adolescencia;3;10 a 14;932
2007;3;Santa Fe;Mujeres;13;3;Adolescencia;3;10 a 14;894
2007;3;Santa Fe;Mujeres;14;3;Adolescencia;3;10 a 14;886
2007;3;Santa Fe;Mujeres;15;3;Adolescencia;4;15 a 19;891
2007;3;Santa Fe;Mujeres;16;3;Adolescencia;4;15 a 19;886
2007;3;Santa Fe;Mujeres;17;3;Adolescencia;4;15 a 19;891
2007;3;Santa Fe;Mujeres;18;4;Juventud;4;15 a 19;862
2007;3;Santa Fe;Mujeres;19;4;Juventud;4;15 a 19;867
2007;3;Santa Fe;Mujeres;20;4;Juventud;5;20 a 24;858
2007;3;Santa Fe;Mujeres;21;4;Juventud;5;20 a 24;898
2007;3;Santa Fe;Mujeres;22;4;Juventud;5;20 a 24;876
2007;3;Santa Fe;Mujeres;23;4;Juventud;5;20 a 24;959
2007;3;Santa Fe;Mujeres;24;4;Juventud;5;20 a 24;980
2007;3;Santa Fe;Mujeres;25;4;Juventud;6;25 a 29;915
2007;3;Santa Fe;Mujeres;26;4;Juventud;6;25 a 29;916
2007;3;Santa Fe;Mujeres;27;4;Juventud;6;25 a 29;891
2007;3;Santa Fe;Mujeres;28;4;Juventud;6;25 a 29;851
2007;3;Santa Fe;Mujeres;29;5;Adultez;6;25 a 29;775
2007;3;Santa Fe;Mujeres;30;5;Adultez;7;30 a 34;799
2007;3;Santa Fe;Mujeres;31;5;Adultez;7;30 a 34;819
2007;3;Santa Fe;Mujeres;32;5;Adultez;7;30 a 34;735
2007;3;Santa Fe;Mujeres;33;5;Adultez;7;30 a 34;743
2007;3;Santa Fe;Mujeres;34;5;Adultez;7;30 a 34;675
2007;3;Santa Fe;Mujeres;35;5;Adultez;8;35 a 39;707
2007;3;Santa Fe;Mujeres;36;5;Adultez;8;35 a 39;698
2007;3;Santa Fe;Mujeres;37;5;Adultez;8;35 a 39;672
2007;3;Santa Fe;Mujeres;38;5;Adultez;8;35 a 39;681
2007;3;Santa Fe;Mujeres;39;5;Adultez;8;35 a 39;683
2007;3;Santa Fe;Mujeres;40;5;Adultez;9;40 a 44;679
2007;3;Santa Fe;Mujeres;41;5;Adultez;9;40 a 44;634
2007;3;Santa Fe;Mujeres;42;5;Adultez;9;40 a 44;669
2007;3;Santa Fe;Mujeres;43;5;Adultez;9;40 a 44;666
2007;3;Santa Fe;Mujeres;44;5;Adultez;9;40 a 44;635
2007;3;Santa Fe;Mujeres;45;5;Adultez;10;45 a 49;641
2007;3;Santa Fe;Mujeres;46;5;Adultez;10;45 a 49;628
2007;3;Santa Fe;Mujeres;47;5;Adultez;10;45 a 49;603
2007;3;Santa Fe;Mujeres;48;5;Adultez;10;45 a 49;560
2007;3;Santa Fe;Mujeres;49;5;Adultez;10;45 a 49;565
2007;3;Santa Fe;Mujeres;50;5;Adultez;11;50 a 54;515
2007;3;Santa Fe;Mujeres;51;5;Adultez;11;50 a 54;502
2007;3;Santa Fe;Mujeres;52;5;Adultez;11;50 a 54;529
2007;3;Santa Fe;Mujeres;53;5;Adultez;11;50 a 54;494
2007;3;Santa Fe;Mujeres;54;5;Adultez;11;50 a 54;442
2007;3;Santa Fe;Mujeres;55;5;Adultez;12;55 a 59;407
2007;3;Santa Fe;Mujeres;56;5;Adultez;12;55 a 59;403
2007;3;Santa Fe;Mujeres;57;5;Adultez;12;55 a 59;407
2007;3;Santa Fe;Mujeres;58;5;Adultez;12;55 a 59;366
2007;3;Santa Fe;Mujeres;59;5;Adultez;12;55 a 59;361
2007;3;Santa Fe;Mujeres;60;6;Vejez;13;60 a 64;342
2007;3;Santa Fe;Mujeres;61;6;Vejez;13;60 a 64;296
2007;3;Santa Fe;Mujeres;62;6;Vejez;13;60 a 64;260
2007;3;Santa Fe;Mujeres;63;6;Vejez;13;60 a 64;255
2007;3;Santa Fe;Mujeres;64;6;Vejez;13;60 a 64;293
2007;3;Santa Fe;Mujeres;65;6;Vejez;14;65 a 69;253
2007;3;Santa Fe;Mujeres;66;6;Vejez;14;65 a 69;249
2007;3;Santa Fe;Mujeres;67;6;Vejez;14;65 a 69;199
2007;3;Santa Fe;Mujeres;68;6;Vejez;14;65 a 69;233
2007;3;Santa Fe;Mujeres;69;6;Vejez;14;65 a 69;197
2007;3;Santa Fe;Mujeres;70;6;Vejez;15;70 a 74;209
2007;3;Santa Fe;Mujeres;71;6;Vejez;15;70 a 74;157
2007;3;Santa Fe;Mujeres;72;6;Vejez;15;70 a 74;184
2007;3;Santa Fe;Mujeres;73;6;Vejez;15;70 a 74;154
2007;3;Santa Fe;Mujeres;74;6;Vejez;15;70 a 74;152
2007;3;Santa Fe;Mujeres;75;6;Vejez;16;75 a 79;155
2007;3;Santa Fe;Mujeres;76;6;Vejez;16;75 a 79;141
2007;3;Santa Fe;Mujeres;77;6;Vejez;16;75 a 79;145
2007;3;Santa Fe;Mujeres;78;6;Vejez;16;75 a 79;119
2007;3;Santa Fe;Mujeres;79;6;Vejez;16;75 a 79;99
2007;3;Santa Fe;Mujeres;80;6;Vejez;17;80 a 84;100
2007;3;Santa Fe;Mujeres;81;6;Vejez;17;80 a 84;91
2007;3;Santa Fe;Mujeres;82;6;Vejez;17;80 a 84;91
2007;3;Santa Fe;Mujeres;83;6;Vejez;17;80 a 84;79
2007;3;Santa Fe;Mujeres;84;6;Vejez;17;80 a 84;77
2007;3;Santa Fe;Mujeres;85;6;Vejez;18;85 a 89;52
2007;3;Santa Fe;Mujeres;86;6;Vejez;18;85 a 89;51
2007;3;Santa Fe;Mujeres;87;6;Vejez;18;85 a 89;47
2007;3;Santa Fe;Mujeres;88;6;Vejez;18;85 a 89;36
2007;3;Santa Fe;Mujeres;89;6;Vejez;18;85 a 89;33
2007;3;Santa Fe;Mujeres;90;6;Vejez;19;90 a 94;21
2007;3;Santa Fe;Mujeres;91;6;Vejez;19;90 a 94;12
2007;3;Santa Fe;Mujeres;92;6;Vejez;19;90 a 94;13
2007;3;Santa Fe;Mujeres;93;6;Vejez;19;90 a 94;16
2007;3;Santa Fe;Mujeres;94;6;Vejez;19;90 a 94;12
2007;3;Santa Fe;Mujeres;95;6;Vejez;20;95 a 99;10
2007;3;Santa Fe;Mujeres;96;6;Vejez;20;95 a 99;6
2007;3;Santa Fe;Mujeres;97;6;Vejez;20;95 a 99;4
2007;3;Santa Fe;Mujeres;98;6;Vejez;20;95 a 99;6
2007;3;Santa Fe;Mujeres;99;6;Vejez;20;95 a 99;5
2007;3;Santa Fe;Mujeres;100;6;Vejez;21;100 o mÃ¡s;6
2007;4;San Cristóbal;Hombres;0;1;Primera Infancia;1;0 a 4;3572
2007;4;San Cristóbal;Hombres;1;1;Primera Infancia;1;0 a 4;3506
2007;4;San Cristóbal;Hombres;2;1;Primera Infancia;1;0 a 4;3597
2007;4;San Cristóbal;Hombres;3;1;Primera Infancia;1;0 a 4;3731
2007;4;San Cristóbal;Hombres;4;1;Primera Infancia;1;0 a 4;3817
2007;4;San Cristóbal;Hombres;5;1;Primera Infancia;2;5 a 9;3908
2007;4;San Cristóbal;Hombres;6;2;Infancia;2;5 a 9;3923
2007;4;San Cristóbal;Hombres;7;2;Infancia;2;5 a 9;4108
2007;4;San Cristóbal;Hombres;8;2;Infancia;2;5 a 9;4206
2007;4;San Cristóbal;Hombres;9;2;Infancia;2;5 a 9;4339
2007;4;San Cristóbal;Hombres;10;2;Infancia;3;10 a 14;4667
2007;4;San Cristóbal;Hombres;11;2;Infancia;3;10 a 14;4487
2007;4;San Cristóbal;Hombres;12;3;Adolescencia;3;10 a 14;4550
2007;4;San Cristóbal;Hombres;13;3;Adolescencia;3;10 a 14;4431
2007;4;San Cristóbal;Hombres;14;3;Adolescencia;3;10 a 14;4363
2007;4;San Cristóbal;Hombres;15;3;Adolescencia;4;15 a 19;4339
2007;4;San Cristóbal;Hombres;16;3;Adolescencia;4;15 a 19;4139
2007;4;San Cristóbal;Hombres;17;3;Adolescencia;4;15 a 19;4015
2007;4;San Cristóbal;Hombres;18;4;Juventud;4;15 a 19;3774
2007;4;San Cristóbal;Hombres;19;4;Juventud;4;15 a 19;3414
2007;4;San Cristóbal;Hombres;20;4;Juventud;5;20 a 24;3517
2007;4;San Cristóbal;Hombres;21;4;Juventud;5;20 a 24;3369
2007;4;San Cristóbal;Hombres;22;4;Juventud;5;20 a 24;3485
2007;4;San Cristóbal;Hombres;23;4;Juventud;5;20 a 24;3534
2007;4;San Cristóbal;Hombres;24;4;Juventud;5;20 a 24;3502
2007;4;San Cristóbal;Hombres;25;4;Juventud;6;25 a 29;3460
2007;4;San Cristóbal;Hombres;26;4;Juventud;6;25 a 29;3413
2007;4;San Cristóbal;Hombres;27;4;Juventud;6;25 a 29;3285
2007;4;San Cristóbal;Hombres;28;4;Juventud;6;25 a 29;3156
2007;4;San Cristóbal;Hombres;29;5;Adultez;6;25 a 29;2965
2007;4;San Cristóbal;Hombres;30;5;Adultez;7;30 a 34;2874
2007;4;San Cristóbal;Hombres;31;5;Adultez;7;30 a 34;2861
2007;4;San Cristóbal;Hombres;32;5;Adultez;7;30 a 34;2747
2007;4;San Cristóbal;Hombres;33;5;Adultez;7;30 a 34;2698
2007;4;San Cristóbal;Hombres;34;5;Adultez;7;30 a 34;2673
2007;4;San Cristóbal;Hombres;35;5;Adultez;8;35 a 39;2608
2007;4;San Cristóbal;Hombres;36;5;Adultez;8;35 a 39;2784
2007;4;San Cristóbal;Hombres;37;5;Adultez;8;35 a 39;2679
2007;4;San Cristóbal;Hombres;38;5;Adultez;8;35 a 39;2703
2007;4;San Cristóbal;Hombres;39;5;Adultez;8;35 a 39;2790
2007;4;San Cristóbal;Hombres;40;5;Adultez;9;40 a 44;2649
2007;4;San Cristóbal;Hombres;41;5;Adultez;9;40 a 44;2559
2007;4;San Cristóbal;Hombres;42;5;Adultez;9;40 a 44;2508
2007;4;San Cristóbal;Hombres;43;5;Adultez;9;40 a 44;2443
2007;4;San Cristóbal;Hombres;44;5;Adultez;9;40 a 44;2250
2007;4;San Cristóbal;Hombres;45;5;Adultez;10;45 a 49;2267
2007;4;San Cristóbal;Hombres;46;5;Adultez;10;45 a 49;2145
2007;4;San Cristóbal;Hombres;47;5;Adultez;10;45 a 49;2203
2007;4;San Cristóbal;Hombres;48;5;Adultez;10;45 a 49;1945
2007;4;San Cristóbal;Hombres;49;5;Adultez;10;45 a 49;1786
2007;4;San Cristóbal;Hombres;50;5;Adultez;11;50 a 54;1820
2007;4;San Cristóbal;Hombres;51;5;Adultez;11;50 a 54;1670
2007;4;San Cristóbal;Hombres;52;5;Adultez;11;50 a 54;1625
2007;4;San Cristóbal;Hombres;53;5;Adultez;11;50 a 54;1480
2007;4;San Cristóbal;Hombres;54;5;Adultez;11;50 a 54;1347
2007;4;San Cristóbal;Hombres;55;5;Adultez;12;55 a 59;1318
2007;4;San Cristóbal;Hombres;56;5;Adultez;12;55 a 59;1229
2007;4;San Cristóbal;Hombres;57;5;Adultez;12;55 a 59;1167
2007;4;San Cristóbal;Hombres;58;5;Adultez;12;55 a 59;1095
2007;4;San Cristóbal;Hombres;59;5;Adultez;12;55 a 59;1118
2007;4;San Cristóbal;Hombres;60;6;Vejez;13;60 a 64;931
2007;4;San Cristóbal;Hombres;61;6;Vejez;13;60 a 64;917
2007;4;San Cristóbal;Hombres;62;6;Vejez;13;60 a 64;928
2007;4;San Cristóbal;Hombres;63;6;Vejez;13;60 a 64;826
2007;4;San Cristóbal;Hombres;64;6;Vejez;13;60 a 64;806
2007;4;San Cristóbal;Hombres;65;6;Vejez;14;65 a 69;792
2007;4;San Cristóbal;Hombres;66;6;Vejez;14;65 a 69;700
2007;4;San Cristóbal;Hombres;67;6;Vejez;14;65 a 69;662
2007;4;San Cristóbal;Hombres;68;6;Vejez;14;65 a 69;595
2007;4;San Cristóbal;Hombres;69;6;Vejez;14;65 a 69;527
2007;4;San Cristóbal;Hombres;70;6;Vejez;15;70 a 74;504
2007;4;San Cristóbal;Hombres;71;6;Vejez;15;70 a 74;461
2007;4;San Cristóbal;Hombres;72;6;Vejez;15;70 a 74;502
2007;4;San Cristóbal;Hombres;73;6;Vejez;15;70 a 74;379
2007;4;San Cristóbal;Hombres;74;6;Vejez;15;70 a 74;391
2007;4;San Cristóbal;Hombres;75;6;Vejez;16;75 a 79;322
2007;4;San Cristóbal;Hombres;76;6;Vejez;16;75 a 79;312
2007;4;San Cristóbal;Hombres;77;6;Vejez;16;75 a 79;297
2007;4;San Cristóbal;Hombres;78;6;Vejez;16;75 a 79;259
2007;4;San Cristóbal;Hombres;79;6;Vejez;16;75 a 79;271
2007;4;San Cristóbal;Hombres;80;6;Vejez;17;80 a 84;214
2007;4;San Cristóbal;Hombres;81;6;Vejez;17;80 a 84;167
2007;4;San Cristóbal;Hombres;82;6;Vejez;17;80 a 84;160
2007;4;San Cristóbal;Hombres;83;6;Vejez;17;80 a 84;149
2007;4;San Cristóbal;Hombres;84;6;Vejez;17;80 a 84;126
2007;4;San Cristóbal;Hombres;85;6;Vejez;18;85 a 89;82
2007;4;San Cristóbal;Hombres;86;6;Vejez;18;85 a 89;92
2007;4;San Cristóbal;Hombres;87;6;Vejez;18;85 a 89;81
2007;4;San Cristóbal;Hombres;88;6;Vejez;18;85 a 89;60
2007;4;San Cristóbal;Hombres;89;6;Vejez;18;85 a 89;39
2007;4;San Cristóbal;Hombres;90;6;Vejez;19;90 a 94;47
2007;4;San Cristóbal;Hombres;91;6;Vejez;19;90 a 94;27
2007;4;San Cristóbal;Hombres;92;6;Vejez;19;90 a 94;13
2007;4;San Cristóbal;Hombres;93;6;Vejez;19;90 a 94;21
2007;4;San Cristóbal;Hombres;94;6;Vejez;19;90 a 94;22
2007;4;San Cristóbal;Hombres;95;6;Vejez;20;95 a 99;9
2007;4;San Cristóbal;Hombres;96;6;Vejez;20;95 a 99;11
2007;4;San Cristóbal;Hombres;97;6;Vejez;20;95 a 99;6
2007;4;San Cristóbal;Hombres;98;6;Vejez;20;95 a 99;3
2007;4;San Cristóbal;Hombres;99;6;Vejez;20;95 a 99;2
2007;4;San Cristóbal;Hombres;100;6;Vejez;21;100 o mÃ¡s;7
2007;4;San Cristóbal;Mujeres;0;1;Primera Infancia;1;0 a 4;3370
2007;4;San Cristóbal;Mujeres;1;1;Primera Infancia;1;0 a 4;3236
2007;4;San Cristóbal;Mujeres;2;1;Primera Infancia;1;0 a 4;3506
2007;4;San Cristóbal;Mujeres;3;1;Primera Infancia;1;0 a 4;3621
2007;4;San Cristóbal;Mujeres;4;1;Primera Infancia;1;0 a 4;3570
2007;4;San Cristóbal;Mujeres;5;1;Primera Infancia;2;5 a 9;3800
2007;4;San Cristóbal;Mujeres;6;2;Infancia;2;5 a 9;3665
2007;4;San Cristóbal;Mujeres;7;2;Infancia;2;5 a 9;3917
2007;4;San Cristóbal;Mujeres;8;2;Infancia;2;5 a 9;4042
2007;4;San Cristóbal;Mujeres;9;2;Infancia;2;5 a 9;4110
2007;4;San Cristóbal;Mujeres;10;2;Infancia;3;10 a 14;4333
2007;4;San Cristóbal;Mujeres;11;2;Infancia;3;10 a 14;4426
2007;4;San Cristóbal;Mujeres;12;3;Adolescencia;3;10 a 14;4424
2007;4;San Cristóbal;Mujeres;13;3;Adolescencia;3;10 a 14;4183
2007;4;San Cristóbal;Mujeres;14;3;Adolescencia;3;10 a 14;4139
2007;4;San Cristóbal;Mujeres;15;3;Adolescencia;4;15 a 19;4082
2007;4;San Cristóbal;Mujeres;16;3;Adolescencia;4;15 a 19;3773
2007;4;San Cristóbal;Mujeres;17;3;Adolescencia;4;15 a 19;3749
2007;4;San Cristóbal;Mujeres;18;4;Juventud;4;15 a 19;3603
2007;4;San Cristóbal;Mujeres;19;4;Juventud;4;15 a 19;3507
2007;4;San Cristóbal;Mujeres;20;4;Juventud;5;20 a 24;3478
2007;4;San Cristóbal;Mujeres;21;4;Juventud;5;20 a 24;3619
2007;4;San Cristóbal;Mujeres;22;4;Juventud;5;20 a 24;3535
2007;4;San Cristóbal;Mujeres;23;4;Juventud;5;20 a 24;3639
2007;4;San Cristóbal;Mujeres;24;4;Juventud;5;20 a 24;3578
2007;4;San Cristóbal;Mujeres;25;4;Juventud;6;25 a 29;3553
2007;4;San Cristóbal;Mujeres;26;4;Juventud;6;25 a 29;3431
2007;4;San Cristóbal;Mujeres;27;4;Juventud;6;25 a 29;3445
2007;4;San Cristóbal;Mujeres;28;4;Juventud;6;25 a 29;3297
2007;4;San Cristóbal;Mujeres;29;5;Adultez;6;25 a 29;3176
2007;4;San Cristóbal;Mujeres;30;5;Adultez;7;30 a 34;3124
2007;4;San Cristóbal;Mujeres;31;5;Adultez;7;30 a 34;3103
2007;4;San Cristóbal;Mujeres;32;5;Adultez;7;30 a 34;2969
2007;4;San Cristóbal;Mujeres;33;5;Adultez;7;30 a 34;3056
2007;4;San Cristóbal;Mujeres;34;5;Adultez;7;30 a 34;2979
2007;4;San Cristóbal;Mujeres;35;5;Adultez;8;35 a 39;2958
2007;4;San Cristóbal;Mujeres;36;5;Adultez;8;35 a 39;2964
2007;4;San Cristóbal;Mujeres;37;5;Adultez;8;35 a 39;2955
2007;4;San Cristóbal;Mujeres;38;5;Adultez;8;35 a 39;3063
2007;4;San Cristóbal;Mujeres;39;5;Adultez;8;35 a 39;3049
2007;4;San Cristóbal;Mujeres;40;5;Adultez;9;40 a 44;3114
2007;4;San Cristóbal;Mujeres;41;5;Adultez;9;40 a 44;2900
2007;4;San Cristóbal;Mujeres;42;5;Adultez;9;40 a 44;2840
2007;4;San Cristóbal;Mujeres;43;5;Adultez;9;40 a 44;2749
2007;4;San Cristóbal;Mujeres;44;5;Adultez;9;40 a 44;2735
2007;4;San Cristóbal;Mujeres;45;5;Adultez;10;45 a 49;2571
2007;4;San Cristóbal;Mujeres;46;5;Adultez;10;45 a 49;2496
2007;4;San Cristóbal;Mujeres;47;5;Adultez;10;45 a 49;2387
2007;4;San Cristóbal;Mujeres;48;5;Adultez;10;45 a 49;2282
2007;4;San Cristóbal;Mujeres;49;5;Adultez;10;45 a 49;2243
2007;4;San Cristóbal;Mujeres;50;5;Adultez;11;50 a 54;2081
2007;4;San Cristóbal;Mujeres;51;5;Adultez;11;50 a 54;1971
2007;4;San Cristóbal;Mujeres;52;5;Adultez;11;50 a 54;1835
2007;4;San Cristóbal;Mujeres;53;5;Adultez;11;50 a 54;1772
2007;4;San Cristóbal;Mujeres;54;5;Adultez;11;50 a 54;1720
2007;4;San Cristóbal;Mujeres;55;5;Adultez;12;55 a 59;1587
2007;4;San Cristóbal;Mujeres;56;5;Adultez;12;55 a 59;1488
2007;4;San Cristóbal;Mujeres;57;5;Adultez;12;55 a 59;1438
2007;4;San Cristóbal;Mujeres;58;5;Adultez;12;55 a 59;1317
2007;4;San Cristóbal;Mujeres;59;5;Adultez;12;55 a 59;1276
2007;4;San Cristóbal;Mujeres;60;6;Vejez;13;60 a 64;1156
2007;4;San Cristóbal;Mujeres;61;6;Vejez;13;60 a 64;1175
2007;4;San Cristóbal;Mujeres;62;6;Vejez;13;60 a 64;1100
2007;4;San Cristóbal;Mujeres;63;6;Vejez;13;60 a 64;1078
2007;4;San Cristóbal;Mujeres;64;6;Vejez;13;60 a 64;965
2007;4;San Cristóbal;Mujeres;65;6;Vejez;14;65 a 69;947
2007;4;San Cristóbal;Mujeres;66;6;Vejez;14;65 a 69;815
2007;4;San Cristóbal;Mujeres;67;6;Vejez;14;65 a 69;778
2007;4;San Cristóbal;Mujeres;68;6;Vejez;14;65 a 69;693
2007;4;San Cristóbal;Mujeres;69;6;Vejez;14;65 a 69;669
