"Estacion","Fecha inicial","Fecha final","NO2"
"LAS FERIAS","2025-07-11 00:00","2025-07-11 00:59","28.206"
"LAS FERIAS","2025-07-10 23:00","2025-07-10 23:59","36.29172"
"LAS FERIAS","2025-07-10 22:00","2025-07-10 22:59","25.3854"
"LAS FERIAS","2025-07-10 21:00","2025-07-10 21:59","16.9236"
"LAS FERIAS","2025-07-10 20:00","2025-07-10 20:59","25.94952"
"LAS FERIAS","2025-07-10 19:00","2025-07-10 19:59","30.83856"
"LAS FERIAS","2025-07-10 18:00","2025-07-10 18:59","24.63324"
"LAS FERIAS","2025-07-10 17:00","2025-07-10 17:59","18.05184"
"LAS FERIAS","2025-07-10 16:00","2025-07-10 16:59","14.47908"
"LAS FERIAS","2025-07-10 15:00","2025-07-10 15:59","7.33356"
"LAS FERIAS","2025-07-10 14:00","2025-07-10 14:59","10.3422"
"LAS FERIAS","2025-07-10 13:00","2025-07-10 13:59","18.05184"
"LAS FERIAS","2025-07-10 12:00","2025-07-10 12:59","8.4618"
"LAS FERIAS","2025-07-10 11:00","2025-07-10 11:59","9.21396"
"LAS FERIAS","2025-07-10 10:00","2025-07-10 10:59","8.83788"
"LAS FERIAS","2025-07-10 09:00","2025-07-10 09:59","10.15416"
"LAS FERIAS","2025-07-10 08:00","2025-07-10 08:59","22.5648"
"LAS FERIAS","2025-07-10 07:00","2025-07-10 07:59","28.39404"
"LAS FERIAS","2025-07-10 06:00","2025-07-10 06:59","27.82992"
"LAS FERIAS","2025-07-10 05:00","2025-07-10 05:59","23.12892"
"LAS FERIAS","2025-07-10 04:00","2025-07-10 04:59","24.82128"
"LAS FERIAS","2025-07-10 03:00","2025-07-10 03:59","17.29968"
"LAS FERIAS","2025-07-10 02:00","2025-07-10 02:59","9.96612"
"LAS FERIAS","2025-07-10 01:00","2025-07-10 01:59","17.48772"
"LAS FERIAS","2025-07-10 00:00","2025-07-10 00:59","25.19736"
"LAS FERIAS","2025-07-09 23:00","2025-07-09 23:59","25.94952"
"LAS FERIAS","2025-07-09 22:00","2025-07-09 22:59","31.0266"
"LAS FERIAS","2025-07-09 21:00","2025-07-09 21:59","27.07776"
"LAS FERIAS","2025-07-09 20:00","2025-07-09 20:59","27.2658"
"LAS FERIAS","2025-07-09 19:00","2025-07-09 19:59","22.37676"
"LAS FERIAS","2025-07-09 18:00","2025-07-09 18:59","27.82992"
"LAS FERIAS","2025-07-09 17:00","2025-07-09 17:59","23.31696"
"LAS FERIAS","2025-07-09 16:00","2025-07-09 16:59","16.73556"
"LAS FERIAS","2025-07-09 15:00","2025-07-09 15:59","12.59868"
"LAS FERIAS","2025-07-09 14:00","2025-07-09 14:59","14.66712"
"LAS FERIAS","2025-07-09 13:00","2025-07-09 13:59","9.402"
"LAS FERIAS","2025-07-09 12:00","2025-07-09 12:59","17.29968"
"LAS FERIAS","2025-07-09 11:00","2025-07-09 11:59","19.93224"
"LAS FERIAS","2025-07-09 10:00","2025-07-09 10:59","44.00136"
"LAS FERIAS","2025-07-09 09:00","2025-07-09 09:59","49.8306"
"LAS FERIAS","2025-07-09 08:00","2025-07-09 08:59","17.67576"
"LAS FERIAS","2025-07-09 07:00","2025-07-09 07:59","22.37676"
"LAS FERIAS","2025-07-09 06:00","2025-07-09 06:59","28.206"
"LAS FERIAS","2025-07-09 05:00","2025-07-09 05:59","19.18008"
"LAS FERIAS","2025-07-09 04:00","2025-07-09 04:59","18.05184"
"LAS FERIAS","2025-07-09 03:00","2025-07-09 03:59","15.0432"
"LAS FERIAS","2025-07-09 02:00","2025-07-09 02:59","20.49636"
"LAS FERIAS","2025-07-09 01:00","2025-07-09 01:59","21.43656"
"LAS FERIAS","2025-07-09 00:00","2025-07-09 00:59","19.7442"
"LAS FERIAS","2025-07-08 23:00","2025-07-08 23:59","13.72692"
"LAS FERIAS","2025-07-08 22:00","2025-07-08 22:59","14.66712"
"LAS FERIAS","2025-07-08 21:00","2025-07-08 21:59","20.12028"
"LAS FERIAS","2025-07-08 20:00","2025-07-08 20:59","18.42792"
"LAS FERIAS","2025-07-08 19:00","2025-07-08 19:59","18.05184"
"LAS FERIAS","2025-07-08 18:00","2025-07-08 18:59","28.58208"
"LAS FERIAS","2025-07-08 17:00","2025-07-08 17:59","25.76148"
"LAS FERIAS","2025-07-08 16:00","2025-07-08 16:59","24.25716"
"LAS FERIAS","2025-07-08 15:00","2025-07-08 15:59","23.505"
"LAS FERIAS","2025-07-08 14:00","2025-07-08 14:59","15.23124"
"LAS FERIAS","2025-07-08 13:00","2025-07-08 13:59","13.53888"
"LAS FERIAS","2025-07-08 12:00","2025-07-08 12:59","7.33356"
"LAS FERIAS","2025-07-08 11:00","2025-07-08 11:59","11.09436"
"LAS FERIAS","2025-07-08 10:00","2025-07-08 10:59","6.95748"
"LAS FERIAS","2025-07-08 09:00","2025-07-08 09:59","9.59004"
"LAS FERIAS","2025-07-08 08:00","2025-07-08 08:59","23.88108"
"LAS FERIAS","2025-07-08 07:00","2025-07-08 07:59","18.61596"
"LAS FERIAS","2025-07-08 06:00","2025-07-08 06:59","31.77876"
"LAS FERIAS","2025-07-08 05:00","2025-07-08 05:59","28.39404"
"LAS FERIAS","2025-07-08 04:00","2025-07-08 04:59","42.68508"
"LAS FERIAS","2025-07-08 03:00","2025-07-08 03:59","30.65052"
"LAS FERIAS","2025-07-08 02:00","2025-07-08 02:59","25.3854"
"LAS FERIAS","2025-07-08 01:00","2025-07-08 01:59","16.73556"
"LAS FERIAS","2025-07-08 00:00","2025-07-08 00:59","20.6844"
"LAS FERIAS","2025-07-07 23:00","2025-07-07 23:59","19.93224"
"LAS FERIAS","2025-07-07 22:00","2025-07-07 22:59","34.22328"
"LAS FERIAS","2025-07-07 21:00","2025-07-07 21:59","39.11232"
"LAS FERIAS","2025-07-07 20:00","2025-07-07 20:59","33.28308"
"LAS FERIAS","2025-07-07 19:00","2025-07-07 19:59","22.18872"
"LAS FERIAS","2025-07-07 18:00","2025-07-07 18:59","18.804"
"LAS FERIAS","2025-07-07 17:00","2025-07-07 17:59","15.79536"
"LAS FERIAS","2025-07-07 16:00","2025-07-07 16:59","12.2226"
"LAS FERIAS","2025-07-07 15:00","2025-07-07 15:59","8.64984"
"LAS FERIAS","2025-07-07 14:00","2025-07-07 14:59","6.5814"
"LAS FERIAS","2025-07-07 13:00","2025-07-07 13:59","9.02592"
"LAS FERIAS","2025-07-07 12:00","2025-07-07 12:59","6.76944"
"LAS FERIAS","2025-07-07 11:00","2025-07-07 11:59","7.89768"
"LAS FERIAS","2025-07-07 10:00","2025-07-07 10:59","8.64984"
"LAS FERIAS","2025-07-07 09:00","2025-07-07 09:59","10.15416"
"LAS FERIAS","2025-07-07 08:00","2025-07-07 08:59","15.23124"
"LAS FERIAS","2025-07-07 07:00","2025-07-07 07:59","23.12892"
"LAS FERIAS","2025-07-07 06:00","2025-07-07 06:59","38.36016"
"LAS FERIAS","2025-07-07 05:00","2025-07-07 05:59","32.907"
"LAS FERIAS","2025-07-07 04:00","2025-07-07 04:59","17.48772"
"LAS FERIAS","2025-07-07 03:00","2025-07-07 03:59","9.21396"
"LAS FERIAS","2025-07-07 02:00","2025-07-07 02:59","10.53024"
"LAS FERIAS","2025-07-07 01:00","2025-07-07 01:59","17.67576"
"LAS FERIAS","2025-07-07 00:00","2025-07-07 00:59","12.03456"
"LAS FERIAS","2025-07-06 23:00","2025-07-06 23:59","11.09436"
"LAS FERIAS","2025-07-06 22:00","2025-07-06 22:59","9.402"
"LAS FERIAS","2025-07-06 21:00","2025-07-06 21:59","13.91496"
"LAS FERIAS","2025-07-06 20:00","2025-07-06 20:59","17.29968"
"LAS FERIAS","2025-07-06 19:00","2025-07-06 19:59","18.05184"
"LAS FERIAS","2025-07-06 18:00","2025-07-06 18:59","17.67576"
"LAS FERIAS","2025-07-06 17:00","2025-07-06 17:59","37.608"
"LAS FERIAS","2025-07-06 16:00","2025-07-06 16:59","37.41996"
"LAS FERIAS","2025-07-06 15:00","2025-07-06 15:59","28.206"
"LAS FERIAS","2025-07-06 14:00","2025-07-06 14:59","7.33356"
"LAS FERIAS","2025-07-06 13:00","2025-07-06 13:59","5.07708"
"LAS FERIAS","2025-07-06 12:00","2025-07-06 12:59","5.45316"
"LAS FERIAS","2025-07-06 11:00","2025-07-06 11:59","6.01728"
"LAS FERIAS","2025-07-06 10:00","2025-07-06 10:59","9.21396"
"LAS FERIAS","2025-07-06 09:00","2025-07-06 09:59","11.09436"
"LAS FERIAS","2025-07-06 08:00","2025-07-06 08:59","12.41064"
"LAS FERIAS","2025-07-06 07:00","2025-07-06 07:59","12.03456"
"LAS FERIAS","2025-07-06 06:00","2025-07-06 06:59","22.75284"
"LAS FERIAS","2025-07-06 05:00","2025-07-06 05:59","24.63324"
"LAS FERIAS","2025-07-06 04:00","2025-07-06 04:59","26.51364"
"LAS FERIAS","2025-07-06 03:00","2025-07-06 03:59","28.58208"
"LAS FERIAS","2025-07-06 02:00","2025-07-06 02:59","29.1462"
"LAS FERIAS","2025-07-06 01:00","2025-07-06 01:59","30.0864"
"LAS FERIAS","2025-07-06 00:00","2025-07-06 00:59","17.48772"
"LAS FERIAS","2025-07-05 23:00","2025-07-05 23:59","22.18872"
"LAS FERIAS","2025-07-05 22:00","2025-07-05 22:59","18.99204"
"LAS FERIAS","2025-07-05 21:00","2025-07-05 21:59","31.0266"
"LAS FERIAS","2025-07-05 20:00","2025-07-05 20:59","19.18008"
"LAS FERIAS","2025-07-05 19:00","2025-07-05 19:59","20.49636"
"LAS FERIAS","2025-07-05 18:00","2025-07-05 18:59","20.12028"
"LAS FERIAS","2025-07-05 17:00","2025-07-05 17:59","12.97476"
"LAS FERIAS","2025-07-05 16:00","2025-07-05 16:59","8.4618"
"LAS FERIAS","2025-07-05 15:00","2025-07-05 15:59","6.76944"
"LAS FERIAS","2025-07-05 14:00","2025-07-05 14:59","5.82924"
"LAS FERIAS","2025-07-05 13:00","2025-07-05 13:59","7.70964"
"LAS FERIAS","2025-07-05 12:00","2025-07-05 12:59","9.02592"
"LAS FERIAS","2025-07-05 11:00","2025-07-05 11:59","10.3422"
"LAS FERIAS","2025-07-05 10:00","2025-07-05 10:59","10.53024"
"LAS FERIAS","2025-07-04 22:00","2025-07-04 22:59","3.38472"
"LAS FERIAS","2025-07-04 21:00","2025-07-04 21:59","17.67576"
"LAS FERIAS","2025-07-04 20:00","2025-07-04 20:59","23.31696"
"LAS FERIAS","2025-07-04 19:00","2025-07-04 19:59","24.4452"
"LAS FERIAS","2025-07-04 18:00","2025-07-04 18:59","21.6246"
"LAS FERIAS","2025-07-04 17:00","2025-07-04 17:59","26.13756"
"LAS FERIAS","2025-07-04 16:00","2025-07-04 16:59","15.0432"
"LAS FERIAS","2025-07-04 15:00","2025-07-04 15:59","9.21396"
"LAS FERIAS","2025-07-04 14:00","2025-07-04 14:59","14.29104"
"LAS FERIAS","2025-07-04 13:00","2025-07-04 13:59","6.76944"
"LAS FERIAS","2025-07-04 12:00","2025-07-04 12:59","9.402"
"LAS FERIAS","2025-07-04 11:00","2025-07-04 11:59","8.08572"
"LAS FERIAS","2025-07-04 10:00","2025-07-04 10:59","11.65848"
"LAS FERIAS","2025-07-04 09:00","2025-07-04 09:59","20.30832"
"LAS FERIAS","2025-07-04 08:00","2025-07-04 08:59","38.17212"
"LAS FERIAS","2025-07-04 07:00","2025-07-04 07:59","35.35152"
"LAS FERIAS","2025-07-04 06:00","2025-07-04 06:59","39.30036"
"LAS FERIAS","2025-07-04 05:00","2025-07-04 05:59","39.86448"
"LAS FERIAS","2025-07-04 04:00","2025-07-04 04:59","30.27444"
"LAS FERIAS","2025-07-04 03:00","2025-07-04 03:59","33.09504"
"LAS FERIAS","2025-07-04 02:00","2025-07-04 02:59","34.59936"
"LAS FERIAS","2025-07-04 01:00","2025-07-04 01:59","9.21396"
"LAS FERIAS","2025-07-04 00:00","2025-07-04 00:59","23.31696"
"LAS FERIAS","2025-07-03 23:00","2025-07-03 23:59","16.9236"
"LAS FERIAS","2025-07-03 22:00","2025-07-03 22:59","25.00932"
"LAS FERIAS","2025-07-03 21:00","2025-07-03 21:59","23.69304"
"LAS FERIAS","2025-07-03 20:00","2025-07-03 20:59","20.6844"
"LAS FERIAS","2025-07-03 19:00","2025-07-03 19:59","25.3854"
"LAS FERIAS","2025-07-03 18:00","2025-07-03 18:59","25.57344"
"LAS FERIAS","2025-07-03 17:00","2025-07-03 17:59","17.48772"
"LAS FERIAS","2025-07-03 16:00","2025-07-03 16:59","12.78672"
"LAS FERIAS","2025-07-03 15:00","2025-07-03 15:59","11.65848"
"LAS FERIAS","2025-07-03 14:00","2025-07-03 14:59","8.83788"
"LAS FERIAS","2025-07-03 13:00","2025-07-03 13:59","8.83788"
"LAS FERIAS","2025-07-03 12:00","2025-07-03 12:59","13.53888"
"LAS FERIAS","2025-07-03 11:00","2025-07-03 11:59","21.24852"
"LAS FERIAS","2025-07-03 08:00","2025-07-03 08:59","24.4452"
"LAS FERIAS","2025-07-03 07:00","2025-07-03 07:59","26.70168"
"LAS FERIAS","2025-07-03 06:00","2025-07-03 06:59","25.19736"
"LAS FERIAS","2025-07-03 05:00","2025-07-03 05:59","17.29968"
"LAS FERIAS","2025-07-03 04:00","2025-07-03 04:59","7.89768"
"LAS FERIAS","2025-07-03 03:00","2025-07-03 03:59","6.5814"
"LAS FERIAS","2025-07-03 02:00","2025-07-03 02:59","4.13688"
"LAS FERIAS","2025-07-03 01:00","2025-07-03 01:59","6.76944"
"LAS FERIAS","2025-07-03 00:00","2025-07-03 00:59","11.09436"
"LAS FERIAS","2025-07-02 23:00","2025-07-02 23:59","11.47044"
"LAS FERIAS","2025-07-02 22:00","2025-07-02 22:59","22.94088"
"LAS FERIAS","2025-07-02 21:00","2025-07-02 21:59","24.82128"
"LAS FERIAS","2025-07-02 20:00","2025-07-02 20:59","27.07776"
"LAS FERIAS","2025-07-02 19:00","2025-07-02 19:59","21.43656"
"LAS FERIAS","2025-07-02 18:00","2025-07-02 18:59","39.11232"
"LAS FERIAS","2025-07-02 17:00","2025-07-02 17:59","20.49636"
"LAS FERIAS","2025-07-02 16:00","2025-07-02 16:59","8.83788"
"LAS FERIAS","2025-07-02 15:00","2025-07-02 15:59","9.21396"
"LAS FERIAS","2025-07-02 14:00","2025-07-02 14:59","9.21396"
"LAS FERIAS","2025-07-02 13:00","2025-07-02 13:59","9.59004"
"LAS FERIAS","2025-07-02 12:00","2025-07-02 12:59","11.84652"
"LAS FERIAS","2025-07-02 11:00","2025-07-02 11:59","7.70964"
"LAS FERIAS","2025-07-02 10:00","2025-07-02 10:59","9.59004"
"LAS FERIAS","2025-07-02 09:00","2025-07-02 09:59","10.15416"
"LAS FERIAS","2025-07-02 08:00","2025-07-02 08:59","11.84652"
"LAS FERIAS","2025-07-02 07:00","2025-07-02 07:59","22.5648"
"LAS FERIAS","2025-07-02 06:00","2025-07-02 06:59","24.4452"
"LAS FERIAS","2025-07-02 05:00","2025-07-02 05:59","34.7874"
"LAS FERIAS","2025-07-02 04:00","2025-07-02 04:59","31.59072"
"LAS FERIAS","2025-07-02 03:00","2025-07-02 03:59","26.13756"
"LAS FERIAS","2025-07-02 02:00","2025-07-02 02:59","11.84652"
"LAS FERIAS","2025-07-02 01:00","2025-07-02 01:59","7.89768"
"LAS FERIAS","2025-07-02 00:00","2025-07-02 00:59","26.70168"
"LAS FERIAS","2025-07-01 23:00","2025-07-01 23:59","15.79536"
"LAS FERIAS","2025-07-01 22:00","2025-07-01 22:59","15.9834"
"LAS FERIAS","2025-07-01 21:00","2025-07-01 21:59","20.49636"
"LAS FERIAS","2025-07-01 20:00","2025-07-01 20:59","23.31696"
"LAS FERIAS","2025-07-01 19:00","2025-07-01 19:59","25.00932"
"LAS FERIAS","2025-07-01 18:00","2025-07-01 18:59","19.93224"
"LAS FERIAS","2025-07-01 17:00","2025-07-01 17:59","17.29968"
"LAS FERIAS","2025-07-01 16:00","2025-07-01 16:59","12.03456"
"LAS FERIAS","2025-07-01 15:00","2025-07-01 15:59","9.59004"
"LAS FERIAS","2025-07-01 14:00","2025-07-01 14:59","14.85516"
"LAS FERIAS","2025-07-01 13:00","2025-07-01 13:59","9.21396"
"LAS FERIAS","2025-07-01 12:00","2025-07-01 12:59","5.82924"
"LAS FERIAS","2025-07-01 11:00","2025-07-01 11:59","6.20532"
"LAS FERIAS","2025-07-01 10:00","2025-07-01 10:59","11.84652"
"LAS FERIAS","2025-07-01 09:00","2025-07-01 09:59","10.71828"
"LAS FERIAS","2025-07-01 08:00","2025-07-01 08:59","20.12028"
"LAS FERIAS","2025-07-01 07:00","2025-07-01 07:59","22.00068"
"LAS FERIAS","2025-07-01 06:00","2025-07-01 06:59","31.9668"
"LAS FERIAS","2025-07-01 05:00","2025-07-01 05:59","36.6678"
"LAS FERIAS","2025-07-01 04:00","2025-07-01 04:59","28.206"
"LAS FERIAS","2025-07-01 03:00","2025-07-01 03:59","23.12892"
"LAS FERIAS","2025-07-01 02:00","2025-07-01 02:59","25.19736"
"LAS FERIAS","2025-07-01 01:00","2025-07-01 01:59","26.51364"
"LAS FERIAS","2025-07-01 00:00","2025-07-01 00:59","30.0864"
"LAS FERIAS","2025-06-30 23:00","2025-06-30 23:59","14.85516"
"LAS FERIAS","2025-06-30 22:00","2025-06-30 22:59","16.9236"
"LAS FERIAS","2025-06-30 21:00","2025-06-30 21:59","21.43656"
"LAS FERIAS","2025-06-30 20:00","2025-06-30 20:59","23.12892"
"LAS FERIAS","2025-06-30 19:00","2025-06-30 19:59","13.53888"
"LAS FERIAS","2025-06-30 18:00","2025-06-30 18:59","11.09436"
"LAS FERIAS","2025-06-30 17:00","2025-06-30 17:59","9.96612"
"LAS FERIAS","2025-06-30 16:00","2025-06-30 16:59","7.14552"
"LAS FERIAS","2025-06-30 15:00","2025-06-30 15:59","5.07708"
"LAS FERIAS","2025-06-30 14:00","2025-06-30 14:59","5.26512"
"LAS FERIAS","2025-06-30 13:00","2025-06-30 13:59","6.01728"
"LAS FERIAS","2025-06-30 12:00","2025-06-30 12:59","7.33356"
"LAS FERIAS","2025-06-30 11:00","2025-06-30 11:59","5.6412"
"LAS FERIAS","2025-06-30 10:00","2025-06-30 10:59","5.45316"
"LAS FERIAS","2025-06-30 09:00","2025-06-30 09:59","4.88904"
"LAS FERIAS","2025-06-30 08:00","2025-06-30 08:59","6.01728"
"LAS FERIAS","2025-06-30 07:00","2025-06-30 07:59","8.08572"
"LAS FERIAS","2025-06-30 06:00","2025-06-30 06:59","14.47908"
"LAS FERIAS","2025-06-30 05:00","2025-06-30 05:59","11.84652"
"LAS FERIAS","2025-06-30 04:00","2025-06-30 04:59","6.95748"
"LAS FERIAS","2025-06-30 03:00","2025-06-30 03:59","9.96612"
"LAS FERIAS","2025-06-30 02:00","2025-06-30 02:59","11.84652"
"LAS FERIAS","2025-06-30 01:00","2025-06-30 01:59","10.3422"
"LAS FERIAS","2025-06-30 00:00","2025-06-30 00:59","18.42792"
"LAS FERIAS","2025-06-29 23:00","2025-06-29 23:59","22.75284"
"LAS FERIAS","2025-06-29 22:00","2025-06-29 22:59","18.23988"
"LAS FERIAS","2025-06-29 21:00","2025-06-29 21:59","19.36812"
"LAS FERIAS","2025-06-29 20:00","2025-06-29 20:59","19.18008"
"LAS FERIAS","2025-06-29 19:00","2025-06-29 19:59","9.96612"
"LAS FERIAS","2025-06-29 18:00","2025-06-29 18:59","12.59868"
"LAS FERIAS","2025-06-29 17:00","2025-06-29 17:59","9.59004"
"LAS FERIAS","2025-06-29 16:00","2025-06-29 16:59","6.01728"
"LAS FERIAS","2025-06-29 15:00","2025-06-29 15:59","5.26512"
"LAS FERIAS","2025-06-29 14:00","2025-06-29 14:59","5.07708"
"LAS FERIAS","2025-06-29 13:00","2025-06-29 13:59","5.26512"
"LAS FERIAS","2025-06-29 12:00","2025-06-29 12:59","6.39336"
"LAS FERIAS","2025-06-29 11:00","2025-06-29 11:59","5.26512"
"LAS FERIAS","2025-06-29 10:00","2025-06-29 10:59","5.82924"
"LAS FERIAS","2025-06-29 09:00","2025-06-29 09:59","7.33356"
"LAS FERIAS","2025-06-29 08:00","2025-06-29 08:59","15.0432"
"LAS FERIAS","2025-06-29 07:00","2025-06-29 07:59","22.00068"
"LAS FERIAS","2025-06-29 06:00","2025-06-29 06:59","30.0864"
"LAS FERIAS","2025-06-29 05:00","2025-06-29 05:59","37.79604"
"LAS FERIAS","2025-06-29 04:00","2025-06-29 04:59","36.6678"
"LAS FERIAS","2025-06-29 03:00","2025-06-29 03:59","35.35152"
"LAS FERIAS","2025-06-29 02:00","2025-06-29 02:59","27.64188"
"LAS FERIAS","2025-06-29 01:00","2025-06-29 01:59","31.21464"
"LAS FERIAS","2025-06-29 00:00","2025-06-29 00:59","28.95816"
"LAS FERIAS","2025-06-28 23:00","2025-06-28 23:59","41.3688"
"LAS FERIAS","2025-06-28 22:00","2025-06-28 22:59","29.1462"
"LAS FERIAS","2025-06-28 21:00","2025-06-28 21:59","22.5648"
"LAS FERIAS","2025-06-28 20:00","2025-06-28 20:59","23.31696"
"LAS FERIAS","2025-06-28 19:00","2025-06-28 19:59","23.12892"
"LAS FERIAS","2025-06-28 18:00","2025-06-28 18:59","22.00068"
"LAS FERIAS","2025-06-28 17:00","2025-06-28 17:59","13.1628"
"LAS FERIAS","2025-06-28 16:00","2025-06-28 16:59","9.59004"
"LAS FERIAS","2025-06-28 15:00","2025-06-28 15:59","11.09436"
"LAS FERIAS","2025-06-28 14:00","2025-06-28 14:59","7.89768"
"LAS FERIAS","2025-06-28 13:00","2025-06-28 13:59","6.39336"
"LAS FERIAS","2025-06-28 12:00","2025-06-28 12:59","8.4618"
"LAS FERIAS","2025-06-28 11:00","2025-06-28 11:59","7.89768"
"LAS FERIAS","2025-06-28 10:00","2025-06-28 10:59","6.76944"
"LAS FERIAS","2025-06-28 09:00","2025-06-28 09:59","21.24852"
"LAS FERIAS","2025-06-28 08:00","2025-06-28 08:59","37.04388"
"LAS FERIAS","2025-06-28 07:00","2025-06-28 07:59","47.01"
"LAS FERIAS","2025-06-28 06:00","2025-06-28 06:59","57.91632"
"LAS FERIAS","2025-06-28 05:00","2025-06-28 05:59","29.52228"
"LAS FERIAS","2025-06-28 04:00","2025-06-28 04:59","17.67576"
"LAS FERIAS","2025-06-28 03:00","2025-06-28 03:59","11.65848"
"LAS FERIAS","2025-06-28 02:00","2025-06-28 02:59","10.71828"
"LAS FERIAS","2025-06-28 01:00","2025-06-28 01:59","18.61596"
"LAS FERIAS","2025-06-28 00:00","2025-06-28 00:59","18.23988"
"LAS FERIAS","2025-06-27 23:00","2025-06-27 23:59","31.21464"
"LAS FERIAS","2025-06-27 22:00","2025-06-27 22:59","45.69372"
"LAS FERIAS","2025-06-27 21:00","2025-06-27 21:59","45.88176"
"LAS FERIAS","2025-06-27 20:00","2025-06-27 20:59","39.11232"
"LAS FERIAS","2025-06-27 19:00","2025-06-27 19:59","37.79604"
"LAS FERIAS","2025-06-27 18:00","2025-06-27 18:59","26.13756"
"LAS FERIAS","2025-06-27 17:00","2025-06-27 17:59","22.37676"
"LAS FERIAS","2025-06-27 16:00","2025-06-27 16:59","20.87244"
"LAS FERIAS","2025-06-27 15:00","2025-06-27 15:59","15.23124"
"LAS FERIAS","2025-06-27 14:00","2025-06-27 14:59","17.67576"
"LAS FERIAS","2025-06-27 13:00","2025-06-27 13:59","18.05184"
"LAS FERIAS","2025-06-27 12:00","2025-06-27 12:59","15.9834"
"LAS FERIAS","2025-06-27 11:00","2025-06-27 11:59","15.41928"
"LAS FERIAS","2025-06-27 10:00","2025-06-27 10:59","14.29104"
"LAS FERIAS","2025-06-27 09:00","2025-06-27 09:59","19.36812"
"LAS FERIAS","2025-06-27 08:00","2025-06-27 08:59","24.25716"
"LAS FERIAS","2025-06-27 07:00","2025-06-27 07:59","14.85516"
"LAS FERIAS","2025-06-27 06:00","2025-06-27 06:59","31.59072"
"LAS FERIAS","2025-06-27 05:00","2025-06-27 05:59","35.91564"
"LAS FERIAS","2025-06-27 04:00","2025-06-27 04:59","36.29172"
"LAS FERIAS","2025-06-27 03:00","2025-06-27 03:59","36.10368"
"LAS FERIAS","2025-06-27 02:00","2025-06-27 02:59","26.51364"
"LAS FERIAS","2025-06-27 01:00","2025-06-27 01:59","21.43656"
"LAS FERIAS","2025-06-27 00:00","2025-06-27 00:59","31.77876"
"LAS FERIAS","2025-06-26 23:00","2025-06-26 23:59","20.30832"
"LAS FERIAS","2025-06-26 22:00","2025-06-26 22:59","36.47976"
"LAS FERIAS","2025-06-26 21:00","2025-06-26 21:59","9.77808"
"LAS FERIAS","2025-06-26 20:00","2025-06-26 20:59","20.49636"
"LAS FERIAS","2025-06-26 19:00","2025-06-26 19:59","16.54752"
"LAS FERIAS","2025-06-26 18:00","2025-06-26 18:59","30.27444"
"LAS FERIAS","2025-06-26 17:00","2025-06-26 17:59","20.12028"
"LAS FERIAS","2025-06-26 16:00","2025-06-26 16:59","17.48772"
"LAS FERIAS","2025-06-26 15:00","2025-06-26 15:59","10.3422"
"LAS FERIAS","2025-06-26 14:00","2025-06-26 14:59","9.02592"
"LAS FERIAS","2025-06-26 13:00","2025-06-26 13:59","11.47044"
"LAS FERIAS","2025-06-26 12:00","2025-06-26 12:59","10.15416"
"LAS FERIAS","2025-06-26 11:00","2025-06-26 11:59","11.09436"
"LAS FERIAS","2025-06-26 10:00","2025-06-26 10:59","13.35084"
"LAS FERIAS","2025-06-26 09:00","2025-06-26 09:59","17.67576"
"LAS FERIAS","2025-06-26 08:00","2025-06-26 08:59","26.88972"
"LAS FERIAS","2025-06-26 07:00","2025-06-26 07:59","20.87244"
"LAS FERIAS","2025-06-26 01:00","2025-06-26 01:59","3.57276"
"LAS FERIAS","2025-06-26 00:00","2025-06-26 00:59","19.18008"
"LAS FERIAS","2025-06-25 23:00","2025-06-25 23:59","20.6844"
"LAS FERIAS","2025-06-25 22:00","2025-06-25 22:59","20.6844"
"LAS FERIAS","2025-06-25 21:00","2025-06-25 21:59","23.12892"
"LAS FERIAS","2025-06-25 20:00","2025-06-25 20:59","24.25716"
"LAS FERIAS","2025-06-25 19:00","2025-06-25 19:59","24.63324"
"LAS FERIAS","2025-06-25 18:00","2025-06-25 18:59","34.22328"
"LAS FERIAS","2025-06-25 17:00","2025-06-25 17:59","21.81264"
"LAS FERIAS","2025-06-25 16:00","2025-06-25 16:59","16.73556"
"LAS FERIAS","2025-06-25 15:00","2025-06-25 15:59","14.85516"
"LAS FERIAS","2025-06-25 14:00","2025-06-25 14:59","7.5216"
"LAS FERIAS","2025-06-25 13:00","2025-06-25 13:59","10.15416"
"LAS FERIAS","2025-06-25 12:00","2025-06-25 12:59","12.2226"
"LAS FERIAS","2025-06-25 11:00","2025-06-25 11:59","11.09436"
"LAS FERIAS","2025-06-25 10:00","2025-06-25 10:59","9.402"
"LAS FERIAS","2025-06-25 09:00","2025-06-25 09:59","11.09436"
"LAS FERIAS","2025-06-25 08:00","2025-06-25 08:59","21.06048"
"LAS FERIAS","2025-06-25 07:00","2025-06-25 07:59","33.47112"
"LAS FERIAS","2025-06-25 06:00","2025-06-25 06:59","22.00068"
"LAS FERIAS","2025-06-25 05:00","2025-06-25 05:59","36.29172"
"LAS FERIAS","2025-06-25 04:00","2025-06-25 04:59","15.0432"
"LAS FERIAS","2025-06-25 03:00","2025-06-25 03:59","13.35084"
"LAS FERIAS","2025-06-25 02:00","2025-06-25 02:59","9.402"
"LAS FERIAS","2025-06-25 01:00","2025-06-25 01:59","5.82924"
"LAS FERIAS","2025-06-25 00:00","2025-06-25 00:59","14.103"
"LAS FERIAS","2025-06-24 23:00","2025-06-24 23:59","5.82924"
