"Estacion","Fecha inicial","Fecha final","CO"
"EL JAZMÍN","2025-03-13 18:00","2025-03-13 18:59","973.165"
"EL JAZMÍN","2025-03-13 17:00","2025-03-13 17:59","732.736"
"EL JAZMÍN","2025-03-13 16:00","2025-03-13 16:59","583.899"
"EL JAZMÍN","2025-03-13 15:00","2025-03-13 15:59","618.246"
"EL JAZMÍN","2025-03-13 14:00","2025-03-13 14:59","572.45"
"EL JAZMÍN","2025-03-13 13:00","2025-03-13 13:59","526.654"
"EL JAZMÍN","2025-03-13 12:00","2025-03-13 12:59","595.348"
"EL JAZMÍN","2025-03-13 11:00","2025-03-13 11:59","526.654"
"EL JAZMÍN","2025-03-13 10:00","2025-03-13 10:59","515.205"
"EL JAZMÍN","2025-03-13 09:00","2025-03-13 09:59","572.45"
"EL JAZMÍN","2025-03-13 08:00","2025-03-13 08:59","1007.512"
"EL JAZMÍN","2025-03-13 07:00","2025-03-13 07:59","2083.718"
"EL JAZMÍN","2025-03-13 06:00","2025-03-13 06:59","1282.288"
"EL JAZMÍN","2025-03-13 05:00","2025-03-13 05:59","847.226"
"EL JAZMÍN","2025-03-13 04:00","2025-03-13 04:59","664.042"
"EL JAZMÍN","2025-03-13 03:00","2025-03-13 03:59","641.144"
"EL JAZMÍN","2025-03-13 02:00","2025-03-13 02:59","606.797"
"EL JAZMÍN","2025-03-13 01:00","2025-03-13 01:59","641.144"
"EL JAZMÍN","2025-03-13 00:00","2025-03-13 00:59","515.205"
"EL JAZMÍN","2025-03-12 23:00","2025-03-12 23:59","469.409"
"EL JAZMÍN","2025-03-12 22:00","2025-03-12 22:59","847.226"
"EL JAZMÍN","2025-03-12 21:00","2025-03-12 21:59","778.532"
"EL JAZMÍN","2025-03-12 20:00","2025-03-12 20:59","1053.308"
"EL JAZMÍN","2025-03-12 19:00","2025-03-12 19:59","847.226"
"EL JAZMÍN","2025-03-12 18:00","2025-03-12 18:59","870.124"
"EL JAZMÍN","2025-03-12 17:00","2025-03-12 17:59","778.532"
"EL JAZMÍN","2025-03-12 16:00","2025-03-12 16:59","629.695"
"EL JAZMÍN","2025-03-12 15:00","2025-03-12 15:59","515.205"
"EL JAZMÍN","2025-03-12 14:00","2025-03-12 14:59","469.409"
"EL JAZMÍN","2025-03-12 13:00","2025-03-12 13:59","583.899"
"EL JAZMÍN","2025-03-12 12:00","2025-03-12 12:59","1133.451"
"EL JAZMÍN","2025-03-12 11:00","2025-03-12 11:59","1030.41"
"EL JAZMÍN","2025-03-12 10:00","2025-03-12 10:59","1030.41"
"EL JAZMÍN","2025-03-12 08:00","2025-03-12 08:59","1396.778"
"EL JAZMÍN","2025-03-12 07:00","2025-03-12 07:59","1350.982"
"EL JAZMÍN","2025-03-12 06:00","2025-03-12 06:59","1591.411"
"EL JAZMÍN","2025-03-12 05:00","2025-03-12 05:59","561.001"
"EL JAZMÍN","2025-03-12 04:00","2025-03-12 04:59","228.98"
"EL JAZMÍN","2025-03-12 03:00","2025-03-12 03:59","160.286"
"EL JAZMÍN","2025-03-12 02:00","2025-03-12 02:59","412.164"
"EL JAZMÍN","2025-03-12 01:00","2025-03-12 01:59","412.164"
"EL JAZMÍN","2025-03-12 00:00","2025-03-12 00:59","309.123"
"EL JAZMÍN","2025-03-11 23:00","2025-03-11 23:59","320.572"
"EL JAZMÍN","2025-03-11 22:00","2025-03-11 22:59","583.899"
"EL JAZMÍN","2025-03-11 21:00","2025-03-11 21:59","583.899"
"EL JAZMÍN","2025-03-11 20:00","2025-03-11 20:59","904.471"
"EL JAZMÍN","2025-03-11 19:00","2025-03-11 19:59","1110.553"
"EL JAZMÍN","2025-03-11 18:00","2025-03-11 18:59","1442.574"
"EL JAZMÍN","2025-03-11 17:00","2025-03-11 17:59","1053.308"
"EL JAZMÍN","2025-03-11 16:00","2025-03-11 16:59","1053.308"
"EL JAZMÍN","2025-03-11 15:00","2025-03-11 15:59","583.899"
"EL JAZMÍN","2025-03-11 14:00","2025-03-11 14:59","492.307"
"EL JAZMÍN","2025-03-11 13:00","2025-03-11 13:59","709.838"
"EL JAZMÍN","2025-03-11 12:00","2025-03-11 12:59","732.736"
"EL JAZMÍN","2025-03-11 11:00","2025-03-11 11:59","858.675"
"EL JAZMÍN","2025-03-11 10:00","2025-03-11 10:59","812.879"
"EL JAZMÍN","2025-03-11 09:00","2025-03-11 09:59","1225.043"
"EL JAZMÍN","2025-03-11 08:00","2025-03-11 08:59","2083.718"
"EL JAZMÍN","2025-03-11 07:00","2025-03-11 07:59","1602.86"
"EL JAZMÍN","2025-03-11 06:00","2025-03-11 06:59","1957.779"
"EL JAZMÍN","2025-03-11 05:00","2025-03-11 05:59","1064.757"
"EL JAZMÍN","2025-03-11 04:00","2025-03-11 04:59","881.573"
"EL JAZMÍN","2025-03-11 03:00","2025-03-11 03:59","732.736"
"EL JAZMÍN","2025-03-11 02:00","2025-03-11 02:59","893.022"
"EL JAZMÍN","2025-03-11 01:00","2025-03-11 01:59","927.369"
"EL JAZMÍN","2025-03-11 00:00","2025-03-11 00:59","1064.757"
"EL JAZMÍN","2025-03-10 23:00","2025-03-10 23:59","1190.696"
"EL JAZMÍN","2025-03-10 22:00","2025-03-10 22:59","1614.309"
"EL JAZMÍN","2025-03-10 21:00","2025-03-10 21:59","996.063"
"EL JAZMÍN","2025-03-10 20:00","2025-03-10 20:59","1328.084"
"EL JAZMÍN","2025-03-10 19:00","2025-03-10 19:59","1339.533"
"EL JAZMÍN","2025-03-10 18:00","2025-03-10 18:59","996.063"
"EL JAZMÍN","2025-03-10 17:00","2025-03-10 17:59","767.083"
"EL JAZMÍN","2025-03-10 16:00","2025-03-10 16:59","549.552"
"EL JAZMÍN","2025-03-10 15:00","2025-03-10 15:59","629.695"
"EL JAZMÍN","2025-03-10 14:00","2025-03-10 14:59","561.001"
"EL JAZMÍN","2025-03-10 13:00","2025-03-10 13:59","652.593"
"EL JAZMÍN","2025-03-10 12:00","2025-03-10 12:59","652.593"
"EL JAZMÍN","2025-03-10 11:00","2025-03-10 11:59","664.042"
"EL JAZMÍN","2025-03-10 10:00","2025-03-10 10:59","457.96"
"EL JAZMÍN","2025-03-10 09:00","2025-03-10 09:59","629.695"
"EL JAZMÍN","2025-03-10 08:00","2025-03-10 08:59","2266.902"
"EL JAZMÍN","2025-03-10 07:00","2025-03-10 07:59","2988.189"
"EL JAZMÍN","2025-03-10 06:00","2025-03-10 06:59","4865.825"
"EL JAZMÍN","2025-03-10 05:00","2025-03-10 05:59","1671.554"
"EL JAZMÍN","2025-03-10 04:00","2025-03-10 04:59","538.103"
"EL JAZMÍN","2025-03-10 03:00","2025-03-10 03:59","435.062"
"EL JAZMÍN","2025-03-10 02:00","2025-03-10 02:59","354.919"
"EL JAZMÍN","2025-03-10 01:00","2025-03-10 01:59","583.899"
"EL JAZMÍN","2025-03-10 00:00","2025-03-10 00:59","732.736"
"EL JAZMÍN","2025-03-09 23:00","2025-03-09 23:59","606.797"
"EL JAZMÍN","2025-03-09 22:00","2025-03-09 22:59","812.879"
"EL JAZMÍN","2025-03-09 21:00","2025-03-09 21:59","698.389"
"EL JAZMÍN","2025-03-09 20:00","2025-03-09 20:59","778.532"
"EL JAZMÍN","2025-03-09 19:00","2025-03-09 19:59","618.246"
"EL JAZMÍN","2025-03-09 18:00","2025-03-09 18:59","457.96"
"EL JAZMÍN","2025-03-09 17:00","2025-03-09 17:59","354.919"
"EL JAZMÍN","2025-03-09 16:00","2025-03-09 16:59","389.266"
"EL JAZMÍN","2025-03-09 15:00","2025-03-09 15:59","503.756"
"EL JAZMÍN","2025-03-09 14:00","2025-03-09 14:59","480.858"
"EL JAZMÍN","2025-03-09 13:00","2025-03-09 13:59","354.919"
"EL JAZMÍN","2025-03-09 12:00","2025-03-09 12:59","343.47"
"EL JAZMÍN","2025-03-09 11:00","2025-03-09 11:59","377.817"
"EL JAZMÍN","2025-03-09 10:00","2025-03-09 10:59","435.062"
"EL JAZMÍN","2025-03-09 09:00","2025-03-09 09:59","572.45"
"EL JAZMÍN","2025-03-09 08:00","2025-03-09 08:59","721.287"
"EL JAZMÍN","2025-03-09 07:00","2025-03-09 07:59","732.736"
"EL JAZMÍN","2025-03-09 06:00","2025-03-09 06:59","767.083"
"EL JAZMÍN","2025-03-09 05:00","2025-03-09 05:59","709.838"
"EL JAZMÍN","2025-03-09 04:00","2025-03-09 04:59","572.45"
"EL JAZMÍN","2025-03-09 03:00","2025-03-09 03:59","435.062"
"EL JAZMÍN","2025-03-09 02:00","2025-03-09 02:59","412.164"
"EL JAZMÍN","2025-03-09 01:00","2025-03-09 01:59","503.756"
"EL JAZMÍN","2025-03-09 00:00","2025-03-09 00:59","847.226"
"EL JAZMÍN","2025-03-08 23:00","2025-03-08 23:59","709.838"
"EL JAZMÍN","2025-03-08 22:00","2025-03-08 22:59","778.532"
"EL JAZMÍN","2025-03-08 21:00","2025-03-08 21:59","847.226"
"EL JAZMÍN","2025-03-08 20:00","2025-03-08 20:59","870.124"
"EL JAZMÍN","2025-03-08 19:00","2025-03-08 19:59","1282.288"
"EL JAZMÍN","2025-03-08 18:00","2025-03-08 18:59","973.165"
"EL JAZMÍN","2025-03-08 17:00","2025-03-08 17:59","538.103"
"EL JAZMÍN","2025-03-08 16:00","2025-03-08 16:59","446.511"
"EL JAZMÍN","2025-03-08 15:00","2025-03-08 15:59","435.062"
"EL JAZMÍN","2025-03-08 14:00","2025-03-08 14:59","435.062"
"EL JAZMÍN","2025-03-08 13:00","2025-03-08 13:59","572.45"
"EL JAZMÍN","2025-03-08 12:00","2025-03-08 12:59","744.185"
"EL JAZMÍN","2025-03-08 11:00","2025-03-08 11:59","629.695"
"EL JAZMÍN","2025-03-08 10:00","2025-03-08 10:59","709.838"
"EL JAZMÍN","2025-03-08 09:00","2025-03-08 09:59","1339.533"
"EL JAZMÍN","2025-03-08 08:00","2025-03-08 08:59","1969.228"
"EL JAZMÍN","2025-03-08 07:00","2025-03-08 07:59","3182.822"
"EL JAZMÍN","2025-03-08 06:00","2025-03-08 06:59","2392.841"
"EL JAZMÍN","2025-03-08 05:00","2025-03-08 05:59","1465.472"
"EL JAZMÍN","2025-03-08 04:00","2025-03-08 04:59","1282.288"
"EL JAZMÍN","2025-03-08 03:00","2025-03-08 03:59","1018.961"
"EL JAZMÍN","2025-03-08 02:00","2025-03-08 02:59","858.675"
"EL JAZMÍN","2025-03-08 01:00","2025-03-08 01:59","1144.9"
"EL JAZMÍN","2025-03-08 00:00","2025-03-08 00:59","1144.9"
"EL JAZMÍN","2025-03-07 23:00","2025-03-07 23:59","915.92"
"EL JAZMÍN","2025-03-07 22:00","2025-03-07 22:59","721.287"
"EL JAZMÍN","2025-03-07 21:00","2025-03-07 21:59","1202.145"
"EL JAZMÍN","2025-03-07 20:00","2025-03-07 20:59","1511.268"
"EL JAZMÍN","2025-03-07 19:00","2025-03-07 19:59","1259.39"
"EL JAZMÍN","2025-03-07 18:00","2025-03-07 18:59","1122.002"
"EL JAZMÍN","2025-03-07 17:00","2025-03-07 17:59","904.471"
"EL JAZMÍN","2025-03-07 16:00","2025-03-07 16:59","938.818"
"EL JAZMÍN","2025-03-07 15:00","2025-03-07 15:59","755.634"
"EL JAZMÍN","2025-03-07 14:00","2025-03-07 14:59","915.92"
"EL JAZMÍN","2025-03-07 13:00","2025-03-07 13:59","938.818"
"EL JAZMÍN","2025-03-07 12:00","2025-03-07 12:59","938.818"
"EL JAZMÍN","2025-03-07 11:00","2025-03-07 11:59","1110.553"
"EL JAZMÍN","2025-03-07 10:00","2025-03-07 10:59","629.695"
"EL JAZMÍN","2025-03-07 09:00","2025-03-07 09:59","755.634"
"EL JAZMÍN","2025-03-07 08:00","2025-03-07 08:59","1419.676"
"EL JAZMÍN","2025-03-07 07:00","2025-03-07 07:59","2610.372"
"EL JAZMÍN","2025-03-07 06:00","2025-03-07 06:59","2163.861"
"EL JAZMÍN","2025-03-07 05:00","2025-03-07 05:59","1122.002"
"EL JAZMÍN","2025-03-07 04:00","2025-03-07 04:59","835.777"
"EL JAZMÍN","2025-03-07 03:00","2025-03-07 03:59","538.103"
"EL JAZMÍN","2025-03-07 02:00","2025-03-07 02:59","732.736"
"EL JAZMÍN","2025-03-07 01:00","2025-03-07 01:59","801.43"
"EL JAZMÍN","2025-03-07 00:00","2025-03-07 00:59","1041.859"
"EL JAZMÍN","2025-03-06 23:00","2025-03-06 23:59","1328.084"
"EL JAZMÍN","2025-03-06 22:00","2025-03-06 22:59","1671.554"
"EL JAZMÍN","2025-03-06 21:00","2025-03-06 21:59","2026.473"
"EL JAZMÍN","2025-03-06 20:00","2025-03-06 20:59","1591.411"
"EL JAZMÍN","2025-03-06 19:00","2025-03-06 19:59","1694.452"
"EL JAZMÍN","2025-03-06 18:00","2025-03-06 18:59","1602.86"
"EL JAZMÍN","2025-03-06 17:00","2025-03-06 17:59","1476.921"
"EL JAZMÍN","2025-03-06 16:00","2025-03-06 16:59","996.063"
"EL JAZMÍN","2025-03-06 15:00","2025-03-06 15:59","1053.308"
"EL JAZMÍN","2025-03-06 14:00","2025-03-06 14:59","1064.757"
"EL JAZMÍN","2025-03-06 13:00","2025-03-06 13:59","595.348"
"EL JAZMÍN","2025-03-06 12:00","2025-03-06 12:59","686.94"
"EL JAZMÍN","2025-03-06 11:00","2025-03-06 11:59","1442.574"
"EL JAZMÍN","2025-03-06 10:00","2025-03-06 10:59","893.022"
"EL JAZMÍN","2025-03-06 09:00","2025-03-06 09:59","675.491"
"EL JAZMÍN","2025-03-06 08:00","2025-03-06 08:59","1385.329"
"EL JAZMÍN","2025-03-06 07:00","2025-03-06 07:59","1270.839"
"EL JAZMÍN","2025-03-06 06:00","2025-03-06 06:59","1557.064"
"EL JAZMÍN","2025-03-06 05:00","2025-03-06 05:59","824.328"
"EL JAZMÍN","2025-03-06 04:00","2025-03-06 04:59","343.47"
"EL JAZMÍN","2025-03-06 03:00","2025-03-06 03:59","309.123"
"EL JAZMÍN","2025-03-06 02:00","2025-03-06 02:59","320.572"
"EL JAZMÍN","2025-03-06 01:00","2025-03-06 01:59","389.266"
"EL JAZMÍN","2025-03-06 00:00","2025-03-06 00:59","332.021"
"EL JAZMÍN","2025-03-05 23:00","2025-03-05 23:59","457.96"
"EL JAZMÍN","2025-03-05 22:00","2025-03-05 22:59","915.92"
"EL JAZMÍN","2025-03-05 21:00","2025-03-05 21:59","1316.635"
"EL JAZMÍN","2025-03-05 20:00","2025-03-05 20:59","1213.594"
"EL JAZMÍN","2025-03-05 19:00","2025-03-05 19:59","1018.961"
"EL JAZMÍN","2025-03-05 18:00","2025-03-05 18:59","927.369"
"EL JAZMÍN","2025-03-05 17:00","2025-03-05 17:59","686.94"
"EL JAZMÍN","2025-03-05 16:00","2025-03-05 16:59","503.756"
"EL JAZMÍN","2025-03-05 15:00","2025-03-05 15:59","457.96"
"EL JAZMÍN","2025-03-05 14:00","2025-03-05 14:59","469.409"
"EL JAZMÍN","2025-03-05 13:00","2025-03-05 13:59","423.613"
"EL JAZMÍN","2025-03-05 12:00","2025-03-05 12:59","435.062"
"EL JAZMÍN","2025-03-05 11:00","2025-03-05 11:59","698.389"
"EL JAZMÍN","2025-03-05 10:00","2025-03-05 10:59","1293.737"
"EL JAZMÍN","2025-03-05 09:00","2025-03-05 09:59","1076.206"
"EL JAZMÍN","2025-03-05 08:00","2025-03-05 08:59","1259.39"
"EL JAZMÍN","2025-03-05 07:00","2025-03-05 07:59","1488.37"
"EL JAZMÍN","2025-03-05 06:00","2025-03-05 06:59","2369.943"
"EL JAZMÍN","2025-03-05 05:00","2025-03-05 05:59","870.124"
"EL JAZMÍN","2025-03-05 04:00","2025-03-05 04:59","618.246"
"EL JAZMÍN","2025-03-05 03:00","2025-03-05 03:59","664.042"
"EL JAZMÍN","2025-03-05 02:00","2025-03-05 02:59","389.266"
"EL JAZMÍN","2025-03-05 01:00","2025-03-05 01:59","377.817"
"EL JAZMÍN","2025-03-05 00:00","2025-03-05 00:59","606.797"
"EL JAZMÍN","2025-03-04 23:00","2025-03-04 23:59","1316.635"
"EL JAZMÍN","2025-03-04 22:00","2025-03-04 22:59","1454.023"
"EL JAZMÍN","2025-03-04 21:00","2025-03-04 21:59","2003.575"
"EL JAZMÍN","2025-03-04 20:00","2025-03-04 20:59","2770.658"
"EL JAZMÍN","2025-03-04 19:00","2025-03-04 19:59","2221.106"
"EL JAZMÍN","2025-03-04 18:00","2025-03-04 18:59","2358.494"
"EL JAZMÍN","2025-03-04 17:00","2025-03-04 17:59","1534.166"
"EL JAZMÍN","2025-03-04 16:00","2025-03-04 16:59","1041.859"
"EL JAZMÍN","2025-03-04 15:00","2025-03-04 15:59","984.614"
"EL JAZMÍN","2025-03-04 14:00","2025-03-04 14:59","973.165"
"EL JAZMÍN","2025-03-04 13:00","2025-03-04 13:59","1018.961"
"EL JAZMÍN","2025-03-04 12:00","2025-03-04 12:59","641.144"
"EL JAZMÍN","2025-03-04 11:00","2025-03-04 11:59","446.511"
"EL JAZMÍN","2025-03-04 10:00","2025-03-04 10:59","1133.451"
"EL JAZMÍN","2025-03-04 09:00","2025-03-04 09:59","1797.493"
"EL JAZMÍN","2025-03-04 08:00","2025-03-04 08:59","1946.33"
"EL JAZMÍN","2025-03-04 07:00","2025-03-04 07:59","1934.881"
"EL JAZMÍN","2025-03-04 06:00","2025-03-04 06:59","1843.289"
"EL JAZMÍN","2025-03-04 05:00","2025-03-04 05:59","1156.349"
"EL JAZMÍN","2025-03-04 04:00","2025-03-04 04:59","480.858"
"EL JAZMÍN","2025-03-04 03:00","2025-03-04 03:59","492.307"
"EL JAZMÍN","2025-03-04 02:00","2025-03-04 02:59","629.695"
"EL JAZMÍN","2025-03-04 01:00","2025-03-04 01:59","858.675"
"EL JAZMÍN","2025-03-04 00:00","2025-03-04 00:59","744.185"
"EL JAZMÍN","2025-03-03 23:00","2025-03-03 23:59","824.328"
"EL JAZMÍN","2025-03-03 22:00","2025-03-03 22:59","1980.677"
"EL JAZMÍN","2025-03-03 21:00","2025-03-03 21:59","1339.533"
"EL JAZMÍN","2025-03-03 20:00","2025-03-03 20:59","1076.206"
"EL JAZMÍN","2025-03-03 19:00","2025-03-03 19:59","938.818"
"EL JAZMÍN","2025-03-03 18:00","2025-03-03 18:59","938.818"
"EL JAZMÍN","2025-03-03 17:00","2025-03-03 17:59","767.083"
"EL JAZMÍN","2025-03-03 16:00","2025-03-03 16:59","503.756"
"EL JAZMÍN","2025-03-03 15:00","2025-03-03 15:59","561.001"
"EL JAZMÍN","2025-03-03 14:00","2025-03-03 14:59","847.226"
"EL JAZMÍN","2025-03-03 13:00","2025-03-03 13:59","938.818"
"EL JAZMÍN","2025-03-03 12:00","2025-03-03 12:59","789.981"
"EL JAZMÍN","2025-03-01 10:00","2025-03-01 10:59","412.164"
"EL JAZMÍN","2025-03-01 09:00","2025-03-01 09:59","400.715"
"EL JAZMÍN","2025-03-01 08:00","2025-03-01 08:59","435.062"
"EL JAZMÍN","2025-03-01 07:00","2025-03-01 07:59","1499.819"
"EL JAZMÍN","2025-03-01 06:00","2025-03-01 06:59","1465.472"
"EL JAZMÍN","2025-03-01 05:00","2025-03-01 05:59","767.083"
"EL JAZMÍN","2025-03-01 04:00","2025-03-01 04:59","721.287"
"EL JAZMÍN","2025-03-01 03:00","2025-03-01 03:59","572.45"
"EL JAZMÍN","2025-03-01 02:00","2025-03-01 02:59","595.348"
"EL JAZMÍN","2025-03-01 01:00","2025-03-01 01:59","480.858"
"EL JAZMÍN","2025-03-01 00:00","2025-03-01 00:59","744.185"
"EL JAZMÍN","2025-02-28 22:00","2025-02-28 22:59","664.042"
"EL JAZMÍN","2025-02-28 21:00","2025-02-28 21:59","526.654"
"EL JAZMÍN","2025-02-28 20:00","2025-02-28 20:59","698.389"
"EL JAZMÍN","2025-02-28 19:00","2025-02-28 19:59","881.573"
"EL JAZMÍN","2025-02-28 18:00","2025-02-28 18:59","1030.41"
"EL JAZMÍN","2025-02-28 17:00","2025-02-28 17:59","709.838"
"EL JAZMÍN","2025-02-28 16:00","2025-02-28 16:59","538.103"
"EL JAZMÍN","2025-02-28 15:00","2025-02-28 15:59","457.96"
"EL JAZMÍN","2025-02-28 14:00","2025-02-28 14:59","515.205"
"EL JAZMÍN","2025-02-28 13:00","2025-02-28 13:59","572.45"
"EL JAZMÍN","2025-02-28 12:00","2025-02-28 12:59","652.593"
"EL JAZMÍN","2025-02-28 11:00","2025-02-28 11:59","469.409"
"EL JAZMÍN","2025-02-28 10:00","2025-02-28 10:59","435.062"
"EL JAZMÍN","2025-02-28 09:00","2025-02-28 09:59","950.267"
"EL JAZMÍN","2025-02-28 08:00","2025-02-28 08:59","1808.942"
"EL JAZMÍN","2025-02-28 07:00","2025-02-28 07:59","2770.658"
"EL JAZMÍN","2025-02-28 06:00","2025-02-28 06:59","2244.004"
"EL JAZMÍN","2025-02-28 05:00","2025-02-28 05:59","961.716"
"EL JAZMÍN","2025-02-28 04:00","2025-02-28 04:59","664.042"
"EL JAZMÍN","2025-02-28 03:00","2025-02-28 03:59","503.756"
"EL JAZMÍN","2025-02-28 02:00","2025-02-28 02:59","412.164"
"EL JAZMÍN","2025-02-28 01:00","2025-02-28 01:59","435.062"
"EL JAZMÍN","2025-02-28 00:00","2025-02-28 00:59","549.552"
"EL JAZMÍN","2025-02-27 23:00","2025-02-27 23:59","812.879"
"EL JAZMÍN","2025-02-27 22:00","2025-02-27 22:59","1614.309"
"EL JAZMÍN","2025-02-27 21:00","2025-02-27 21:59","1373.88"
"EL JAZMÍN","2025-02-27 20:00","2025-02-27 20:59","789.981"
"EL JAZMÍN","2025-02-27 19:00","2025-02-27 19:59","1305.186"
"EL JAZMÍN","2025-02-27 18:00","2025-02-27 18:59","1683.003"
"EL JAZMÍN","2025-02-27 17:00","2025-02-27 17:59","1053.308"
"EL JAZMÍN","2025-02-27 16:00","2025-02-27 16:59","606.797"
"EL JAZMÍN","2025-02-27 15:00","2025-02-27 15:59","469.409"
"EL JAZMÍN","2025-02-27 14:00","2025-02-27 14:59","469.409"
"EL JAZMÍN","2025-02-27 13:00","2025-02-27 13:59","572.45"
"EL JAZMÍN","2025-02-27 12:00","2025-02-27 12:59","652.593"
"EL JAZMÍN","2025-02-27 11:00","2025-02-27 11:59","503.756"
"EL JAZMÍN","2025-02-27 10:00","2025-02-27 10:59","812.879"
"EL JAZMÍN","2025-02-27 09:00","2025-02-27 09:59","870.124"
"EL JAZMÍN","2025-02-27 08:00","2025-02-27 08:59","2049.371"
"EL JAZMÍN","2025-02-27 07:00","2025-02-27 07:59","2850.801"
"EL JAZMÍN","2025-02-27 06:00","2025-02-27 06:59","2530.229"
"EL JAZMÍN","2025-02-27 05:00","2025-02-27 05:59","1156.349"
"EL JAZMÍN","2025-02-27 04:00","2025-02-27 04:59","904.471"
"EL JAZMÍN","2025-02-27 03:00","2025-02-27 03:59","732.736"
"EL JAZMÍN","2025-02-27 02:00","2025-02-27 02:59","572.45"
"EL JAZMÍN","2025-02-27 01:00","2025-02-27 01:59","480.858"
"EL JAZMÍN","2025-02-27 00:00","2025-02-27 00:59","652.593"
"EL JAZMÍN","2025-02-26 23:00","2025-02-26 23:59","812.879"
"EL JAZMÍN","2025-02-26 22:00","2025-02-26 22:59","961.716"
"EL JAZMÍN","2025-02-26 21:00","2025-02-26 21:59","1110.553"
"EL JAZMÍN","2025-02-26 20:00","2025-02-26 20:59","984.614"
"EL JAZMÍN","2025-02-26 19:00","2025-02-26 19:59","1018.961"
"EL JAZMÍN","2025-02-26 18:00","2025-02-26 18:59","1099.104"
"EL JAZMÍN","2025-02-26 17:00","2025-02-26 17:59","664.042"
"EL JAZMÍN","2025-02-26 16:00","2025-02-26 16:59","538.103"
"EL JAZMÍN","2025-02-26 15:00","2025-02-26 15:59","469.409"
"EL JAZMÍN","2025-02-26 14:00","2025-02-26 14:59","549.552"
"EL JAZMÍN","2025-02-26 13:00","2025-02-26 13:59","515.205"
"EL JAZMÍN","2025-02-26 12:00","2025-02-26 12:59","286.225"
"EL JAZMÍN","2025-02-26 11:00","2025-02-26 11:59","263.327"
"EL JAZMÍN","2025-02-26 10:00","2025-02-26 10:59","366.368"
"EL JAZMÍN","2025-02-26 08:00","2025-02-26 08:59","1316.635"
"EL JAZMÍN","2025-02-26 07:00","2025-02-26 07:59","1614.309"
"EL JAZMÍN","2025-02-26 06:00","2025-02-26 06:59","1786.044"
"EL JAZMÍN","2025-02-26 05:00","2025-02-26 05:59","847.226"
"EL JAZMÍN","2025-02-26 04:00","2025-02-26 04:59","652.593"
"EL JAZMÍN","2025-02-26 03:00","2025-02-26 03:59","572.45"
"EL JAZMÍN","2025-02-26 02:00","2025-02-26 02:59","561.001"
"EL JAZMÍN","2025-02-26 01:00","2025-02-26 01:59","767.083"
"EL JAZMÍN","2025-02-26 00:00","2025-02-26 00:59","767.083"
"EL JAZMÍN","2025-02-25 23:00","2025-02-25 23:59","904.471"
"EL JAZMÍN","2025-02-25 22:00","2025-02-25 22:59","1259.39"
"EL JAZMÍN","2025-02-25 21:00","2025-02-25 21:59","1511.268"
"EL JAZMÍN","2025-02-25 20:00","2025-02-25 20:59","1625.758"
"EL JAZMÍN","2025-02-25 19:00","2025-02-25 19:59","1350.982"
"EL JAZMÍN","2025-02-25 18:00","2025-02-25 18:59","1328.084"
"EL JAZMÍN","2025-02-25 17:00","2025-02-25 17:59","755.634"
"EL JAZMÍN","2025-02-25 16:00","2025-02-25 16:59","572.45"
"EL JAZMÍN","2025-02-25 15:00","2025-02-25 15:59","606.797"
"EL JAZMÍN","2025-02-25 14:00","2025-02-25 14:59","629.695"
"EL JAZMÍN","2025-02-25 13:00","2025-02-25 13:59","515.205"
"EL JAZMÍN","2025-02-25 12:00","2025-02-25 12:59","377.817"
"EL JAZMÍN","2025-02-25 11:00","2025-02-25 11:59","309.123"
"EL JAZMÍN","2025-02-25 10:00","2025-02-25 10:59","881.573"
"EL JAZMÍN","2025-02-25 09:00","2025-02-25 09:59","1316.635"
"EL JAZMÍN","2025-02-25 08:00","2025-02-25 08:59","1236.492"
"EL JAZMÍN","2025-02-25 07:00","2025-02-25 07:59","1957.779"
"EL JAZMÍN","2025-02-25 06:00","2025-02-25 06:59","2598.923"
"EL JAZMÍN","2025-02-25 05:00","2025-02-25 05:59","732.736"
"EL JAZMÍN","2025-02-25 04:00","2025-02-25 04:59","286.225"
"EL JAZMÍN","2025-02-25 03:00","2025-02-25 03:59","332.021"
"EL JAZMÍN","2025-02-25 02:00","2025-02-25 02:59","263.327"
"EL JAZMÍN","2025-02-25 01:00","2025-02-25 01:59","251.878"
"EL JAZMÍN","2025-02-25 00:00","2025-02-25 00:59","263.327"
"EL JAZMÍN","2025-02-24 23:00","2025-02-24 23:59","366.368"
"EL JAZMÍN","2025-02-24 22:00","2025-02-24 22:59","1064.757"
"EL JAZMÍN","2025-02-24 21:00","2025-02-24 21:59","1305.186"
"EL JAZMÍN","2025-02-24 20:00","2025-02-24 20:59","973.165"
"EL JAZMÍN","2025-02-24 19:00","2025-02-24 19:59","835.777"
"EL JAZMÍN","2025-02-24 18:00","2025-02-24 18:59","1270.839"
"EL JAZMÍN","2025-02-24 17:00","2025-02-24 17:59","984.614"
"EL JAZMÍN","2025-02-24 16:00","2025-02-24 16:59","503.756"
"EL JAZMÍN","2025-02-24 15:00","2025-02-24 15:59","412.164"
"EL JAZMÍN","2025-02-24 14:00","2025-02-24 14:59","469.409"
"EL JAZMÍN","2025-02-24 13:00","2025-02-24 13:59","274.776"
"EL JAZMÍN","2025-02-24 12:00","2025-02-24 12:59","228.98"
"EL JAZMÍN","2025-02-24 11:00","2025-02-24 11:59","240.429"
