"Estacion","Fecha inicial","Fecha final","SO2"
"KENNEDY","2025-02-25 17:00","2025-02-25 17:59","2.357"
"KENNEDY","2025-02-25 16:00","2025-02-25 16:59","2.619"
"KENNEDY","2025-02-25 15:00","2025-02-25 15:59","2.619"
"KENNEDY","2025-02-25 14:00","2025-02-25 14:59","3.142"
"KENNEDY","2025-02-25 13:00","2025-02-25 13:59","2.619"
"KENNEDY","2025-02-25 12:00","2025-02-25 12:59","2.357"
"KENNEDY","2025-02-25 11:00","2025-02-25 11:59","2.88"
"KENNEDY","2025-02-25 10:00","2025-02-25 10:59","3.666"
"KENNEDY","2025-02-25 09:00","2025-02-25 09:59","5.499"
"KENNEDY","2025-02-25 08:00","2025-02-25 08:59","5.761"
"KENNEDY","2025-02-25 07:00","2025-02-25 07:59","6.023"
"KENNEDY","2025-02-25 06:00","2025-02-25 06:59","4.713"
"KENNEDY","2025-02-25 05:00","2025-02-25 05:59","3.928"
"KENNEDY","2025-02-25 04:00","2025-02-25 04:59","3.142"
"KENNEDY","2025-02-25 03:00","2025-02-25 03:59","2.357"
"KENNEDY","2025-02-25 02:00","2025-02-25 02:59","2.88"
"KENNEDY","2025-02-25 01:00","2025-02-25 01:59","2.619"
"KENNEDY","2025-02-25 00:00","2025-02-25 00:59","1.833"
"KENNEDY","2025-02-24 23:00","2025-02-24 23:59","3.404"
"KENNEDY","2025-02-24 22:00","2025-02-24 22:59","2.88"
"KENNEDY","2025-02-24 21:00","2025-02-24 21:59","3.404"
"KENNEDY","2025-02-24 20:00","2025-02-24 20:59","2.88"
"KENNEDY","2025-02-24 19:00","2025-02-24 19:59","2.619"
"KENNEDY","2025-02-24 18:00","2025-02-24 18:59","3.142"
"KENNEDY","2025-02-24 17:00","2025-02-24 17:59","3.666"
"KENNEDY","2025-02-24 16:00","2025-02-24 16:59","2.88"
"KENNEDY","2025-02-24 15:00","2025-02-24 15:59","2.88"
"KENNEDY","2025-02-24 14:00","2025-02-24 14:59","3.142"
"KENNEDY","2025-02-24 13:00","2025-02-24 13:59","3.404"
"KENNEDY","2025-02-24 12:00","2025-02-24 12:59","2.619"
"KENNEDY","2025-02-24 11:00","2025-02-24 11:59","2.619"
"KENNEDY","2025-02-24 10:00","2025-02-24 10:59","1.309"
"KENNEDY","2025-02-24 09:00","2025-02-24 09:59","1.047"
"KENNEDY","2025-02-24 07:00","2025-02-24 07:59","3.928"
"KENNEDY","2025-02-24 06:00","2025-02-24 06:59","3.404"
"KENNEDY","2025-02-24 05:00","2025-02-24 05:59","3.404"
"KENNEDY","2025-02-24 04:00","2025-02-24 04:59","4.19"
"KENNEDY","2025-02-24 03:00","2025-02-24 03:59","6.285"
"KENNEDY","2025-02-24 02:00","2025-02-24 02:59","7.594"
"KENNEDY","2025-02-24 01:00","2025-02-24 01:59","6.808"
"KENNEDY","2025-02-24 00:00","2025-02-24 00:59","7.594"
"KENNEDY","2025-02-23 23:00","2025-02-23 23:59","3.666"
"KENNEDY","2025-02-23 22:00","2025-02-23 22:59","2.357"
"KENNEDY","2025-02-23 21:00","2025-02-23 21:59","1.833"
"KENNEDY","2025-02-23 20:00","2025-02-23 20:59","2.095"
"KENNEDY","2025-02-23 19:00","2025-02-23 19:59","1.833"
"KENNEDY","2025-02-23 18:00","2025-02-23 18:59","2.095"
"KENNEDY","2025-02-23 17:00","2025-02-23 17:59","2.095"
"KENNEDY","2025-02-23 16:00","2025-02-23 16:59","2.095"
"KENNEDY","2025-02-23 15:00","2025-02-23 15:59","2.619"
"KENNEDY","2025-02-23 14:00","2025-02-23 14:59","2.619"
"KENNEDY","2025-02-23 13:00","2025-02-23 13:59","2.095"
"KENNEDY","2025-02-23 12:00","2025-02-23 12:59","1.833"
"KENNEDY","2025-02-23 11:00","2025-02-23 11:59","2.095"
"KENNEDY","2025-02-23 10:00","2025-02-23 10:59","2.88"
"KENNEDY","2025-02-23 09:00","2025-02-23 09:59","3.404"
"KENNEDY","2025-02-23 08:00","2025-02-23 08:59","3.142"
"KENNEDY","2025-02-23 07:00","2025-02-23 07:59","3.142"
"KENNEDY","2025-02-23 06:00","2025-02-23 06:59","2.357"
"KENNEDY","2025-02-23 05:00","2025-02-23 05:59","1.571"
"KENNEDY","2025-02-23 04:00","2025-02-23 04:59","1.309"
"KENNEDY","2025-02-23 03:00","2025-02-23 03:59","1.309"
"KENNEDY","2025-02-23 02:00","2025-02-23 02:59","1.833"
"KENNEDY","2025-02-23 01:00","2025-02-23 01:59","1.571"
"KENNEDY","2025-02-23 00:00","2025-02-23 00:59","1.571"
"KENNEDY","2025-02-22 23:00","2025-02-22 23:59","2.095"
"KENNEDY","2025-02-22 22:00","2025-02-22 22:59","1.833"
"KENNEDY","2025-02-22 21:00","2025-02-22 21:59","2.095"
"KENNEDY","2025-02-22 20:00","2025-02-22 20:59","2.095"
"KENNEDY","2025-02-22 19:00","2025-02-22 19:59","2.095"
"KENNEDY","2025-02-22 18:00","2025-02-22 18:59","2.095"
"KENNEDY","2025-02-22 17:00","2025-02-22 17:59","2.357"
"KENNEDY","2025-02-22 16:00","2025-02-22 16:59","2.095"
"KENNEDY","2025-02-22 15:00","2025-02-22 15:59","2.357"
"KENNEDY","2025-02-22 14:00","2025-02-22 14:59","2.095"
"KENNEDY","2025-02-22 13:00","2025-02-22 13:59","2.357"
"KENNEDY","2025-02-22 12:00","2025-02-22 12:59","2.357"
"KENNEDY","2025-02-22 11:00","2025-02-22 11:59","2.095"
"KENNEDY","2025-02-22 10:00","2025-02-22 10:59","2.095"
"KENNEDY","2025-02-22 09:00","2025-02-22 09:59","2.357"
"KENNEDY","2025-02-22 08:00","2025-02-22 08:59","2.88"
"KENNEDY","2025-02-22 07:00","2025-02-22 07:59","3.666"
"KENNEDY","2025-02-22 06:00","2025-02-22 06:59","3.666"
"KENNEDY","2025-02-22 05:00","2025-02-22 05:59","2.357"
"KENNEDY","2025-02-22 04:00","2025-02-22 04:59","1.833"
"KENNEDY","2025-02-22 03:00","2025-02-22 03:59","1.833"
"KENNEDY","2025-02-22 02:00","2025-02-22 02:59","1.833"
"KENNEDY","2025-02-22 01:00","2025-02-22 01:59","2.095"
"KENNEDY","2025-02-22 00:00","2025-02-22 00:59","2.095"
"KENNEDY","2025-02-21 23:00","2025-02-21 23:59","1.571"
"KENNEDY","2025-02-21 22:00","2025-02-21 22:59","1.833"
"KENNEDY","2025-02-21 21:00","2025-02-21 21:59","1.309"
"KENNEDY","2025-02-21 20:00","2025-02-21 20:59","1.571"
"KENNEDY","2025-02-21 19:00","2025-02-21 19:59","2.095"
"KENNEDY","2025-02-21 18:00","2025-02-21 18:59","2.619"
"KENNEDY","2025-02-21 17:00","2025-02-21 17:59","1.309"
"KENNEDY","2025-02-21 16:00","2025-02-21 16:59","1.309"
"KENNEDY","2025-02-21 15:00","2025-02-21 15:59","2.095"
"KENNEDY","2025-02-21 14:00","2025-02-21 14:59","1.833"
"KENNEDY","2025-02-21 13:00","2025-02-21 13:59","2.095"
"KENNEDY","2025-02-21 12:00","2025-02-21 12:59","1.309"
"KENNEDY","2025-02-21 10:00","2025-02-21 10:59","1.047"
"KENNEDY","2025-02-21 09:00","2025-02-21 09:59","1.309"
"KENNEDY","2025-02-21 07:00","2025-02-21 07:59","2.357"
"KENNEDY","2025-02-21 06:00","2025-02-21 06:59","2.095"
"KENNEDY","2025-02-21 05:00","2025-02-21 05:59","2.095"
"KENNEDY","2025-02-21 04:00","2025-02-21 04:59","2.095"
"KENNEDY","2025-02-21 03:00","2025-02-21 03:59","2.357"
"KENNEDY","2025-02-21 02:00","2025-02-21 02:59","2.095"
"KENNEDY","2025-02-21 01:00","2025-02-21 01:59","2.357"
"KENNEDY","2025-02-21 00:00","2025-02-21 00:59","2.357"
"KENNEDY","2025-02-20 23:00","2025-02-20 23:59","2.357"
"KENNEDY","2025-02-20 22:00","2025-02-20 22:59","2.619"
"KENNEDY","2025-02-20 21:00","2025-02-20 21:59","2.095"
"KENNEDY","2025-02-20 20:00","2025-02-20 20:59","2.095"
"KENNEDY","2025-02-20 19:00","2025-02-20 19:59","2.095"
"KENNEDY","2025-02-20 18:00","2025-02-20 18:59","1.833"
"KENNEDY","2025-02-20 17:00","2025-02-20 17:59","2.095"
"KENNEDY","2025-02-20 16:00","2025-02-20 16:59","2.357"
"KENNEDY","2025-02-20 15:00","2025-02-20 15:59","2.357"
"KENNEDY","2025-02-20 14:00","2025-02-20 14:59","2.357"
"KENNEDY","2025-02-20 13:00","2025-02-20 13:59","2.357"
"KENNEDY","2025-02-20 12:00","2025-02-20 12:59","2.095"
"KENNEDY","2025-02-20 11:00","2025-02-20 11:59","2.095"
"KENNEDY","2025-02-20 10:00","2025-02-20 10:59","2.357"
"KENNEDY","2025-02-20 09:00","2025-02-20 09:59","2.357"
"KENNEDY","2025-02-20 08:00","2025-02-20 08:59","3.142"
"KENNEDY","2025-02-20 07:00","2025-02-20 07:59","2.88"
"KENNEDY","2025-02-20 06:00","2025-02-20 06:59","2.357"
"KENNEDY","2025-02-20 05:00","2025-02-20 05:59","2.357"
"KENNEDY","2025-02-20 04:00","2025-02-20 04:59","2.357"
"KENNEDY","2025-02-20 03:00","2025-02-20 03:59","1.833"
"KENNEDY","2025-02-20 02:00","2025-02-20 02:59","1.833"
"KENNEDY","2025-02-20 01:00","2025-02-20 01:59","2.357"
"KENNEDY","2025-02-20 00:00","2025-02-20 00:59","2.619"
"KENNEDY","2025-02-19 23:00","2025-02-19 23:59","3.928"
"KENNEDY","2025-02-19 22:00","2025-02-19 22:59","3.928"
"KENNEDY","2025-02-19 21:00","2025-02-19 21:59","2.619"
"KENNEDY","2025-02-19 20:00","2025-02-19 20:59","2.095"
"KENNEDY","2025-02-19 19:00","2025-02-19 19:59","2.095"
"KENNEDY","2025-02-19 18:00","2025-02-19 18:59","2.357"
"KENNEDY","2025-02-19 17:00","2025-02-19 17:59","2.619"
"KENNEDY","2025-02-19 16:00","2025-02-19 16:59","2.357"
"KENNEDY","2025-02-19 15:00","2025-02-19 15:59","3.142"
"KENNEDY","2025-02-19 14:00","2025-02-19 14:59","2.88"
"KENNEDY","2025-02-19 13:00","2025-02-19 13:59","1.833"
"KENNEDY","2025-02-19 12:00","2025-02-19 12:59","2.095"
"KENNEDY","2025-02-19 11:00","2025-02-19 11:59","1.833"
"KENNEDY","2025-02-19 10:00","2025-02-19 10:59","2.095"
"KENNEDY","2025-02-19 09:00","2025-02-19 09:59","2.357"
"KENNEDY","2025-02-19 08:00","2025-02-19 08:59","3.142"
"KENNEDY","2025-02-19 07:00","2025-02-19 07:59","3.666"
"KENNEDY","2025-02-19 06:00","2025-02-19 06:59","3.142"
"KENNEDY","2025-02-19 05:00","2025-02-19 05:59","2.357"
"KENNEDY","2025-02-19 04:00","2025-02-19 04:59","2.095"
"KENNEDY","2025-02-19 03:00","2025-02-19 03:59","2.357"
"KENNEDY","2025-02-19 02:00","2025-02-19 02:59","2.619"
"KENNEDY","2025-02-19 01:00","2025-02-19 01:59","2.88"
"KENNEDY","2025-02-19 00:00","2025-02-19 00:59","3.928"
"KENNEDY","2025-02-18 23:00","2025-02-18 23:59","4.19"
"KENNEDY","2025-02-18 22:00","2025-02-18 22:59","2.095"
"KENNEDY","2025-02-18 21:00","2025-02-18 21:59","2.619"
"KENNEDY","2025-02-18 20:00","2025-02-18 20:59","2.095"
"KENNEDY","2025-02-18 19:00","2025-02-18 19:59","1.833"
"KENNEDY","2025-02-18 18:00","2025-02-18 18:59","1.833"
"KENNEDY","2025-02-18 17:00","2025-02-18 17:59","2.095"
"KENNEDY","2025-02-18 16:00","2025-02-18 16:59","2.095"
"KENNEDY","2025-02-18 15:00","2025-02-18 15:59","1.833"
"KENNEDY","2025-02-18 14:00","2025-02-18 14:59","2.357"
"KENNEDY","2025-02-18 13:00","2025-02-18 13:59","2.88"
"KENNEDY","2025-02-18 12:00","2025-02-18 12:59","2.88"
"KENNEDY","2025-02-18 11:00","2025-02-18 11:59","1.571"
"KENNEDY","2025-02-18 10:00","2025-02-18 10:59","1.833"
"KENNEDY","2025-02-18 09:00","2025-02-18 09:59","2.095"
"KENNEDY","2025-02-18 08:00","2025-02-18 08:59","2.357"
"KENNEDY","2025-02-18 07:00","2025-02-18 07:59","2.095"
"KENNEDY","2025-02-18 06:00","2025-02-18 06:59","2.357"
"KENNEDY","2025-02-18 05:00","2025-02-18 05:59","1.833"
"KENNEDY","2025-02-18 04:00","2025-02-18 04:59","1.309"
"KENNEDY","2025-02-18 03:00","2025-02-18 03:59","1.309"
"KENNEDY","2025-02-18 02:00","2025-02-18 02:59","1.571"
"KENNEDY","2025-02-18 01:00","2025-02-18 01:59","1.571"
"KENNEDY","2025-02-18 00:00","2025-02-18 00:59","1.571"
"KENNEDY","2025-02-17 23:00","2025-02-17 23:59","3.404"
"KENNEDY","2025-02-17 22:00","2025-02-17 22:59","3.404"
"KENNEDY","2025-02-17 21:00","2025-02-17 21:59","3.666"
"KENNEDY","2025-02-17 20:00","2025-02-17 20:59","3.928"
"KENNEDY","2025-02-17 19:00","2025-02-17 19:59","4.452"
"KENNEDY","2025-02-17 18:00","2025-02-17 18:59","5.499"
"KENNEDY","2025-02-17 17:00","2025-02-17 17:59","5.237"
"KENNEDY","2025-02-17 16:00","2025-02-17 16:59","4.452"
"KENNEDY","2025-02-17 15:00","2025-02-17 15:59","3.928"
"KENNEDY","2025-02-17 14:00","2025-02-17 14:59","4.19"
"KENNEDY","2025-02-17 13:00","2025-02-17 13:59","4.19"
"KENNEDY","2025-02-17 12:00","2025-02-17 12:59","4.713"
"KENNEDY","2025-02-17 11:00","2025-02-17 11:59","4.452"
"KENNEDY","2025-02-17 10:00","2025-02-17 10:59","3.666"
"KENNEDY","2025-02-17 07:00","2025-02-17 07:59","2.357"
"KENNEDY","2025-02-17 06:00","2025-02-17 06:59","1.309"
"KENNEDY","2025-02-17 05:00","2025-02-17 05:59","1.047"
"KENNEDY","2025-02-17 04:00","2025-02-17 04:59","1.047"
"KENNEDY","2025-02-17 03:00","2025-02-17 03:59","1.309"
"KENNEDY","2025-02-17 02:00","2025-02-17 02:59","1.309"
"KENNEDY","2025-02-17 01:00","2025-02-17 01:59","1.309"
"KENNEDY","2025-02-17 00:00","2025-02-17 00:59","1.309"
"KENNEDY","2025-02-16 23:00","2025-02-16 23:59","1.571"
"KENNEDY","2025-02-16 22:00","2025-02-16 22:59","1.309"
"KENNEDY","2025-02-16 21:00","2025-02-16 21:59","1.309"
"KENNEDY","2025-02-16 20:00","2025-02-16 20:59","1.571"
"KENNEDY","2025-02-16 19:00","2025-02-16 19:59","1.571"
"KENNEDY","2025-02-16 18:00","2025-02-16 18:59","1.833"
"KENNEDY","2025-02-16 17:00","2025-02-16 17:59","1.571"
"KENNEDY","2025-02-16 16:00","2025-02-16 16:59","2.095"
"KENNEDY","2025-02-16 15:00","2025-02-16 15:59","2.357"
"KENNEDY","2025-02-16 14:00","2025-02-16 14:59","2.619"
"KENNEDY","2025-02-16 13:00","2025-02-16 13:59","2.619"
"KENNEDY","2025-02-16 12:00","2025-02-16 12:59","2.88"
"KENNEDY","2025-02-16 11:00","2025-02-16 11:59","2.357"
"KENNEDY","2025-02-16 10:00","2025-02-16 10:59","2.357"
"KENNEDY","2025-02-16 09:00","2025-02-16 09:59","2.357"
"KENNEDY","2025-02-16 08:00","2025-02-16 08:59","4.975"
"KENNEDY","2025-02-16 07:00","2025-02-16 07:59","8.38"
"KENNEDY","2025-02-16 06:00","2025-02-16 06:59","3.404"
"KENNEDY","2025-02-16 05:00","2025-02-16 05:59","1.833"
"KENNEDY","2025-02-16 04:00","2025-02-16 04:59","1.047"
"KENNEDY","2025-02-15 23:00","2025-02-15 23:59","1.047"
"KENNEDY","2025-02-15 22:00","2025-02-15 22:59","1.309"
"KENNEDY","2025-02-15 21:00","2025-02-15 21:59","1.309"
"KENNEDY","2025-02-15 20:00","2025-02-15 20:59","1.309"
"KENNEDY","2025-02-15 19:00","2025-02-15 19:59","1.309"
"KENNEDY","2025-02-15 18:00","2025-02-15 18:59","1.309"
"KENNEDY","2025-02-15 17:00","2025-02-15 17:59","1.309"
"KENNEDY","2025-02-15 16:00","2025-02-15 16:59","1.309"
"KENNEDY","2025-02-15 15:00","2025-02-15 15:59","1.571"
"KENNEDY","2025-02-15 14:00","2025-02-15 14:59","1.309"
"KENNEDY","2025-02-15 13:00","2025-02-15 13:59","1.571"
"KENNEDY","2025-02-15 12:00","2025-02-15 12:59","1.833"
"KENNEDY","2025-02-15 11:00","2025-02-15 11:59","1.833"
"KENNEDY","2025-02-15 10:00","2025-02-15 10:59","1.833"
"KENNEDY","2025-02-15 09:00","2025-02-15 09:59","1.833"
"KENNEDY","2025-02-12 21:00","2025-02-12 21:59","1.571"
"KENNEDY","2025-02-12 20:00","2025-02-12 20:59","1.833"
"KENNEDY","2025-02-12 19:00","2025-02-12 19:59","1.571"
"KENNEDY","2025-02-12 18:00","2025-02-12 18:59","1.833"
"KENNEDY","2025-02-12 17:00","2025-02-12 17:59","2.095"
"KENNEDY","2025-02-12 16:00","2025-02-12 16:59","2.095"
"KENNEDY","2025-02-12 15:00","2025-02-12 15:59","1.833"
"KENNEDY","2025-02-12 14:00","2025-02-12 14:59","1.833"
"KENNEDY","2025-02-12 13:00","2025-02-12 13:59","2.095"
"KENNEDY","2025-02-12 12:00","2025-02-12 12:59","2.095"
"KENNEDY","2025-02-12 11:00","2025-02-12 11:59","2.095"
"KENNEDY","2025-02-12 10:00","2025-02-12 10:59","1.833"
"KENNEDY","2025-02-12 09:00","2025-02-12 09:59","2.619"
"KENNEDY","2025-02-12 08:00","2025-02-12 08:59","2.619"
"KENNEDY","2025-02-10 08:00","2025-02-10 08:59","6.023"
"KENNEDY","2025-02-10 07:00","2025-02-10 07:59","4.19"
"KENNEDY","2025-02-10 06:00","2025-02-10 06:59","3.142"
"KENNEDY","2025-02-10 05:00","2025-02-10 05:59","3.666"
"KENNEDY","2025-02-10 04:00","2025-02-10 04:59","2.095"
"KENNEDY","2025-02-10 03:00","2025-02-10 03:59","2.095"
"KENNEDY","2025-02-10 02:00","2025-02-10 02:59","1.309"
"KENNEDY","2025-02-10 01:00","2025-02-10 01:59","1.047"
"KENNEDY","2025-02-09 23:00","2025-02-09 23:59","1.047"
"KENNEDY","2025-02-09 22:00","2025-02-09 22:59","1.309"
"KENNEDY","2025-02-09 21:00","2025-02-09 21:59","1.309"
"KENNEDY","2025-02-09 20:00","2025-02-09 20:59","1.571"
"KENNEDY","2025-02-09 19:00","2025-02-09 19:59","1.571"
"KENNEDY","2025-02-09 18:00","2025-02-09 18:59","1.571"
"KENNEDY","2025-02-09 17:00","2025-02-09 17:59","1.571"
"KENNEDY","2025-02-09 16:00","2025-02-09 16:59","1.833"
"KENNEDY","2025-02-09 15:00","2025-02-09 15:59","2.095"
"KENNEDY","2025-02-09 14:00","2025-02-09 14:59","2.095"
"KENNEDY","2025-02-09 13:00","2025-02-09 13:59","2.88"
"KENNEDY","2025-02-09 12:00","2025-02-09 12:59","2.619"
"KENNEDY","2025-02-09 11:00","2025-02-09 11:59","2.619"
"KENNEDY","2025-02-09 10:00","2025-02-09 10:59","2.619"
"KENNEDY","2025-02-09 09:00","2025-02-09 09:59","3.666"
"KENNEDY","2025-02-09 08:00","2025-02-09 08:59","2.88"
"KENNEDY","2025-02-09 07:00","2025-02-09 07:59","1.833"
"KENNEDY","2025-02-09 06:00","2025-02-09 06:59","1.833"
"KENNEDY","2025-02-09 05:00","2025-02-09 05:59","1.571"
"KENNEDY","2025-02-09 04:00","2025-02-09 04:59","1.309"
"KENNEDY","2025-02-09 03:00","2025-02-09 03:59","1.309"
"KENNEDY","2025-02-09 02:00","2025-02-09 02:59","1.309"
"KENNEDY","2025-02-09 01:00","2025-02-09 01:59","1.047"
"KENNEDY","2025-02-09 00:00","2025-02-09 00:59","1.309"
"KENNEDY","2025-02-08 23:00","2025-02-08 23:59","1.571"
"KENNEDY","2025-02-08 22:00","2025-02-08 22:59","1.571"
"KENNEDY","2025-02-08 21:00","2025-02-08 21:59","1.571"
"KENNEDY","2025-02-08 20:00","2025-02-08 20:59","1.571"
"KENNEDY","2025-02-08 19:00","2025-02-08 19:59","1.833"
"KENNEDY","2025-02-08 18:00","2025-02-08 18:59","1.833"
"KENNEDY","2025-02-08 17:00","2025-02-08 17:59","2.357"
"KENNEDY","2025-02-08 16:00","2025-02-08 16:59","2.095"
"KENNEDY","2025-02-08 15:00","2025-02-08 15:59","2.095"
"KENNEDY","2025-02-08 14:00","2025-02-08 14:59","2.619"
"KENNEDY","2025-02-08 13:00","2025-02-08 13:59","3.666"
"KENNEDY","2025-02-08 12:00","2025-02-08 12:59","2.88"
"KENNEDY","2025-02-08 11:00","2025-02-08 11:59","2.095"
"KENNEDY","2025-02-08 10:00","2025-02-08 10:59","1.833"
"KENNEDY","2025-02-08 09:00","2025-02-08 09:59","2.88"
"KENNEDY","2025-02-08 08:00","2025-02-08 08:59","3.928"
"KENNEDY","2025-02-08 07:00","2025-02-08 07:59","6.023"
"KENNEDY","2025-02-08 06:00","2025-02-08 06:59","3.666"
"KENNEDY","2025-02-08 05:00","2025-02-08 05:59","3.404"
"KENNEDY","2025-02-08 04:00","2025-02-08 04:59","4.713"
"KENNEDY","2025-02-08 03:00","2025-02-08 03:59","6.808"
"KENNEDY","2025-02-08 02:00","2025-02-08 02:59","3.404"
"KENNEDY","2025-02-08 01:00","2025-02-08 01:59","3.928"
"KENNEDY","2025-02-08 00:00","2025-02-08 00:59","2.88"
"KENNEDY","2025-02-07 23:00","2025-02-07 23:59","1.833"
"KENNEDY","2025-02-07 22:00","2025-02-07 22:59","2.88"
"KENNEDY","2025-02-07 21:00","2025-02-07 21:59","3.404"
"KENNEDY","2025-02-07 20:00","2025-02-07 20:59","2.619"
"KENNEDY","2025-02-07 19:00","2025-02-07 19:59","1.833"
"KENNEDY","2025-02-07 18:00","2025-02-07 18:59","1.833"
"KENNEDY","2025-02-07 17:00","2025-02-07 17:59","2.095"
"KENNEDY","2025-02-07 16:00","2025-02-07 16:59","2.357"
"KENNEDY","2025-02-07 15:00","2025-02-07 15:59","2.88"
"KENNEDY","2025-02-07 14:00","2025-02-07 14:59","2.88"
"KENNEDY","2025-02-07 13:00","2025-02-07 13:59","2.095"
"KENNEDY","2025-02-07 12:00","2025-02-07 12:59","1.833"
"KENNEDY","2025-02-07 11:00","2025-02-07 11:59","2.095"
"KENNEDY","2025-02-07 10:00","2025-02-07 10:59","2.357"
"KENNEDY","2025-02-07 09:00","2025-02-07 09:59","2.88"
"KENNEDY","2025-02-07 08:00","2025-02-07 08:59","2.88"
"KENNEDY","2025-02-07 07:00","2025-02-07 07:59","3.666"
"KENNEDY","2025-02-07 06:00","2025-02-07 06:59","5.237"
"KENNEDY","2025-02-07 05:00","2025-02-07 05:59","3.666"
"KENNEDY","2025-02-07 04:00","2025-02-07 04:59","2.357"
"KENNEDY","2025-02-07 03:00","2025-02-07 03:59","2.095"
"KENNEDY","2025-02-07 02:00","2025-02-07 02:59","2.095"
"KENNEDY","2025-02-07 01:00","2025-02-07 01:59","2.095"
"KENNEDY","2025-02-07 00:00","2025-02-07 00:59","2.619"
"KENNEDY","2025-02-06 23:00","2025-02-06 23:59","6.546"
"KENNEDY","2025-02-06 22:00","2025-02-06 22:59","3.928"
"KENNEDY","2025-02-06 21:00","2025-02-06 21:59","2.095"
"KENNEDY","2025-02-06 20:00","2025-02-06 20:59","1.833"
"KENNEDY","2025-02-06 19:00","2025-02-06 19:59","1.833"
"KENNEDY","2025-02-06 18:00","2025-02-06 18:59","1.833"
"KENNEDY","2025-02-06 17:00","2025-02-06 17:59","1.833"
"KENNEDY","2025-02-06 16:00","2025-02-06 16:59","2.095"
"KENNEDY","2025-02-06 15:00","2025-02-06 15:59","2.095"
"KENNEDY","2025-02-06 14:00","2025-02-06 14:59","2.095"
"KENNEDY","2025-02-06 13:00","2025-02-06 13:59","2.357"
"KENNEDY","2025-02-06 12:00","2025-02-06 12:59","1.571"
"KENNEDY","2025-02-05 14:00","2025-02-05 14:59","2.88"
"KENNEDY","2025-02-05 13:00","2025-02-05 13:59","3.928"
"KENNEDY","2025-02-05 12:00","2025-02-05 12:59","3.404"
"KENNEDY","2025-02-05 11:00","2025-02-05 11:59","3.142"
"KENNEDY","2025-02-05 10:00","2025-02-05 10:59","2.095"
"KENNEDY","2025-02-05 09:00","2025-02-05 09:59","1.833"
"KENNEDY","2025-02-05 08:00","2025-02-05 08:59","2.619"
"KENNEDY","2025-02-05 07:00","2025-02-05 07:59","4.19"
"KENNEDY","2025-02-05 06:00","2025-02-05 06:59","7.856"
"KENNEDY","2025-02-05 05:00","2025-02-05 05:59","4.975"
"KENNEDY","2025-02-05 04:00","2025-02-05 04:59","4.713"
"KENNEDY","2025-02-05 03:00","2025-02-05 03:59","5.499"
"KENNEDY","2025-02-05 02:00","2025-02-05 02:59","3.404"
"KENNEDY","2025-02-05 01:00","2025-02-05 01:59","4.713"
"KENNEDY","2025-02-05 00:00","2025-02-05 00:59","7.856"
"KENNEDY","2025-02-04 23:00","2025-02-04 23:59","10.213"
"KENNEDY","2025-02-04 22:00","2025-02-04 22:59","8.903"
"KENNEDY","2025-02-04 21:00","2025-02-04 21:59","10.474"
"KENNEDY","2025-02-04 20:00","2025-02-04 20:59","3.666"
"KENNEDY","2025-02-04 19:00","2025-02-04 19:59","2.357"
"KENNEDY","2025-02-04 18:00","2025-02-04 18:59","2.357"
"KENNEDY","2025-02-04 17:00","2025-02-04 17:59","2.619"
"KENNEDY","2025-02-04 16:00","2025-02-04 16:59","2.095"
"KENNEDY","2025-02-04 15:00","2025-02-04 15:59","2.357"
"KENNEDY","2025-02-04 14:00","2025-02-04 14:59","2.88"
"KENNEDY","2025-02-04 13:00","2025-02-04 13:59","3.404"
"KENNEDY","2025-02-04 12:00","2025-02-04 12:59","3.928"
"KENNEDY","2025-02-04 11:00","2025-02-04 11:59","3.142"
"KENNEDY","2025-02-04 10:00","2025-02-04 10:59","2.095"
"KENNEDY","2025-02-04 09:00","2025-02-04 09:59","2.095"
"KENNEDY","2025-02-03 10:00","2025-02-03 10:59","3.142"
"KENNEDY","2025-02-03 07:00","2025-02-03 07:59","10.474"
"KENNEDY","2025-02-03 06:00","2025-02-03 06:59","7.332"
"KENNEDY","2025-02-03 05:00","2025-02-03 05:59","4.713"
"KENNEDY","2025-02-03 04:00","2025-02-03 04:59","4.19"
"KENNEDY","2025-02-03 03:00","2025-02-03 03:59","4.19"
"KENNEDY","2025-02-03 02:00","2025-02-03 02:59","4.19"
"KENNEDY","2025-02-03 01:00","2025-02-03 01:59","3.928"
"KENNEDY","2025-02-03 00:00","2025-02-03 00:59","3.928"
"KENNEDY","2025-02-02 23:00","2025-02-02 23:59","5.237"
"KENNEDY","2025-02-02 22:00","2025-02-02 22:59","5.499"
"KENNEDY","2025-02-02 21:00","2025-02-02 21:59","5.499"
"KENNEDY","2025-02-02 20:00","2025-02-02 20:59","5.761"
"KENNEDY","2025-02-02 19:00","2025-02-02 19:59","6.285"
"KENNEDY","2025-02-02 18:00","2025-02-02 18:59","7.594"
"KENNEDY","2025-02-02 17:00","2025-02-02 17:59","7.07"
"KENNEDY","2025-02-01 23:00","2025-02-01 23:59","11.784"
"KENNEDY","2025-02-01 22:00","2025-02-01 22:59","12.831"
"KENNEDY","2025-02-01 21:00","2025-02-01 21:59","14.926"
"KENNEDY","2025-02-01 20:00","2025-02-01 20:59","6.546"
"KENNEDY","2025-02-01 19:00","2025-02-01 19:59","6.023"
"KENNEDY","2025-02-01 18:00","2025-02-01 18:59","6.546"
"KENNEDY","2025-02-01 17:00","2025-02-01 17:59","7.594"
